"actor",1,12,12,12,9,3,12,10,4,4,"n","n","n","n","n","n","Sq","n","Se","n","Co","Se","Tr","n","n","Tr","n","n","n","n","Co","n","n","Sq","n","Tr","n","Se","Tr","n","Op","n","Co","Op","n","n","Op","Co","n","n","n","Sq","Op","n","n","east",0.054,"east",-0.46,"top",0.721,"bottom",0.053,"east",0.157,"top",0.106,"bottom",-0.06,"bottom",0.765
"actor",2,6,2,4,10,8,3,6,11,11,"n","n","n","n","n","n","Tr","Sq","n","Tr","n","n","n","Sq","n","n","Tr","n","Tr","n","n","n","n","Tr","Op","Tr","n","Sq","Tr","n","n","n","Sq","n","Co","n","n","Tr","n","n","n","n","n","n","n","bottom",-0.43,"west",0.406,"top",0.437,"west",-0.34,"bottom",0.389,"west",0.048,"east",-0.43,"top",-0.04
"actor",12,1,1,2,12,8,12,1,8,8,"n","n","n","n","n","Co","n","Tr","n","Co","n","n","n","n","Co","n","n","n","n","n","n","Co","n","n","n","Op","n","n","n","n","Tr","Co","n","n","Tr","n","n","n","Co","n","Tr","Tr","n","n","Co","east",0.918,"east",-0.00,"east",0.089,"west",-0.41,"east",0.778,"east",-0.06,"top",-0.83,"west",-0.53
"actor",1,12,1,2,12,6,8,8,3,3,"Se","n","n","n","Tr","n","Op","n","n","n","Sq","n","Op","n","n","Sq","n","n","n","n","n","n","n","n","Se","n","Op","n","Co","Co","n","Tr","n","n","Se","n","Se","n","n","Co","n","Op","n","n","Co","east",-0.42,"east",-0.13,"east",0.932,"west",0.411,"top",-0.27,"top",-0.60,"bottom",0.410,"bottom",-0.11
"actor",7,3,7,5,4,4,4,8,4,4,"Sq","Co","n","n","Se","n","n","n","Se","Sq","n","n","n","n","n","n","n","n","n","Se","n","n","n","Se","n","n","n","Sq","n","Co","Co","Co","Tr","Co","Co","Co","n","Co","Co","Tr","Co","n","Tr","n","n","west",-0.22,"bottom",0.860,"bottom",-0.38,"bottom",-0.43,"bottom",-0.25,"top",-0.61,"bottom",-0.34,"bottom",-0.58
"actor",6,3,7,5,4,1,2,11,11,11,"Sq","n","n","Se","n","n","n","n","Tr","n","Se","n","n","n","Tr","Tr","n","n","n","Op","Tr","n","n","n","n","n","Sq","Op","Op","Sq","n","n","n","n","Se","n","n","n","n","n","Sq","Co","Co","Sq","Sq","west",0.348,"bottom",-0.12,"bottom",-0.02,"east",-0.09,"bottom",-0.67,"top",-0.37,"east",-0.53,"bottom",-0.73
"actor",1,6,1,1,7,7,12,1,7,7,"n","n","Co","n","Op","n","n","Op","Tr","n","n","n","n","n","Tr","n","n","n","n","n","n","n","n","n","Op","Op","n","n","Op","n","Co","n","n","Co","n","n","n","Co","Se","n","n","n","n","Sq","n","east",-0.07,"west",0.675,"west",-0.05,"west",-0.16,"east",-0.01,"east",-0.43,"west",-0.06,"bottom",-0.52
"actor",9,2,10,9,9,9,11,6,11,11,"n","n","Co","n","Co","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","Se","Sq","Se","n","n","Co","n","n","n","n","n","Sq","n","Sq","Se","n","Sq","n","n","n","Co","n","n","n","n","top",0.383,"east",-0.41,"top",-0.29,"top",0.624,"east",-0.57,"west",0.941,"east",-0.35,"top",-0.30
"actor",9,7,8,8,11,10,4,7,11,11,"n","n","n","n","n","n","Se","n","n","Se","n","n","n","n","n","n","n","Co","Sq","n","Tr","n","Sq","n","Sq","Se","Tr","n","n","Se","n","n","n","Co","n","Op","Sq","n","Co","Sq","n","Op","n","Sq","n","top",0.472,"west",-0.01,"east",-0.37,"top",-0.15,"bottom",-0.27,"west",-0.22,"east",-0.24,"top",-0.11
"actor",6,12,6,5,3,11,12,8,8,8,"n","Co","Co","n","n","n","Sq","n","n","n","Tr","Se","Sq","n","n","Tr","n","Co","n","n","n","n","n","n","n","n","n","n","n","n","n","Sq","Op","Op","Sq","n","n","n","n","n","Sq","Co","Co","Sq","Sq","west",-0.65,"east",0.746,"bottom",0.636,"top",-0.14,"east",-0.37,"top",-0.20,"top",0.076,"east",-0.41
"actor",9,6,8,8,12,8,6,11,4,4,"n","n","n","n","n","n","n","n","n","n","n","n","n","Co","Tr","Sq","Tr","Co","n","Co","n","n","n","Op","n","Co","n","n","n","Op","n","n","n","Tr","Sq","n","n","n","Op","Tr","n","Tr","n","Tr","n","top",0.710,"west",0.420,"east",-0.58,"top",-0.64,"west",-0.02,"top",-0.30,"bottom",-0.12,"bottom",-0.27
"actor",12,8,1,1,1,1,2,2,8,8,"Tr","n","Co","n","n","n","n","Tr","n","n","n","n","n","Op","n","Co","Co","Co","Co","Co","n","n","n","n","n","Co","n","n","n","n","Co","n","n","n","n","n","n","n","n","n","Op","Op","n","Op","Co","east",0.923,"top",-0.84,"east",-0.10,"east",-0.03,"east",-0.42,"east",-0.26,"top",-0.78,"west",-0.47
"actor",6,7,7,7,6,12,6,12,11,11,"n","n","n","n","Op","n","Op","n","n","n","Co","n","n","n","Tr","n","Op","n","Co","n","Co","n","n","n","n","n","n","n","n","Op","n","Co","n","n","n","n","Co","n","n","n","n","n","n","Se","n","west",0.066,"west",-0.32,"west",0.493,"east",-0.01,"west",0.470,"east",-0.22,"top",-0.36,"east",-0.26
"actor",2,10,2,4,5,12,8,1,6,6,"n","Co","n","n","Se","Op","Se","Sq","n","n","Op","n","n","n","Sq","n","Op","n","n","Se","Op","Se","Sq","n","Co","n","n","Sq","n","Co","n","n","n","n","Co","n","Co","n","n","Tr","n","n","n","n","n","bottom",-0.30,"top",0.175,"bottom",-0.26,"east",0.683,"top",-0.13,"east",0.342,"west",-0.38,"bottom",-0.19
"actor",5,5,5,3,3,1,2,8,1,1,"n","n","n","Se","n","n","Sq","n","n","Co","Se","n","Tr","Sq","n","Tr","n","Se","n","Tr","Sq","n","Tr","n","n","Se","n","n","Se","Sq","n","n","n","n","n","n","Op","Co","n","n","n","Se","n","n","n","bottom",-0.42,"west",-0.74,"bottom",-0.12,"east",-0.03,"east",-0.42,"west",-0.34,"east",0.305,"east",-0.22
"actor",6,10,6,8,10,6,6,11,5,5,"n","n","n","Sq","Co","n","Tr","n","n","Sq","n","Co","Sq","n","n","n","n","n","n","n","Co","n","Se","Sq","n","n","n","Sq","n","n","Sq","n","n","n","n","n","n","n","n","n","n","Sq","n","Tr","n","west",0.557,"top",0.525,"top",0.222,"west",0.809,"west",-0.10,"top",-0.42,"bottom",-0.28,"bottom",0.934
"actor",2,2,2,1,7,1,7,3,9,9,"Co","Co","n","n","n","n","n","n","Op","Co","n","n","n","n","n","n","Op","n","n","n","Tr","n","n","Op","n","n","Op","n","n","n","Op","Co","Tr","Se","n","n","n","n","n","n","n","n","Op","n","n","bottom",-0.71,"bottom",-0.58,"west",-0.19,"east",-0.17,"west",-0.07,"bottom",0.117,"top",-0.09,"top",-0.82
"actor",9,6,8,10,8,9,3,7,11,11,"Sq","n","n","n","Co","n","n","Se","n","n","Tr","n","Sq","n","n","n","n","n","n","n","n","n","Sq","n","n","n","n","n","n","n","n","Tr","n","n","n","n","n","Se","n","Sq","n","Op","n","Sq","n","top",0.075,"west",0.591,"west",-0.34,"top",0.129,"bottom",0.693,"west",-0.01,"east",-0.78,"top",0.519
"actor",1,11,1,11,1,5,2,5,10,10,"Se","n","n","Co","Tr","n","Tr","Sq","n","n","Co","n","Op","n","Op","n","n","n","Co","n","n","n","n","Tr","n","n","Se","Op","n","n","Tr","n","n","n","Tr","n","Co","n","Tr","n","n","n","n","n","n","east",-0.16,"east",-0.51,"east",-0.04,"west",-0.60,"east",-0.31,"west",-0.41,"top",-0.13,"top",-0.08
"actor",9,7,10,11,1,10,10,3,8,8,"Sq","n","n","n","n","n","Op","n","n","Tr","n","Op","Tr","n","n","n","n","n","n","Co","Co","n","Se","Sq","n","n","n","Tr","n","Tr","n","n","n","n","Op","n","n","Se","n","n","n","Sq","n","Tr","n","top",0.433,"west",-0.13,"east",-0.12,"top",-0.13,"top",0.411,"bottom",-0.06,"top",-0.62,"west",-0.31
