# YEA	MON	DAY	NAME

 1848	2	7	Weil Adolf
 1848	2	12	Engesser Friedrich
 1848	2	14	Baillaud Edouard
 1848	2	16	Vries Hugo
 1848	3	2	Barbier Francois
 1848	3	6	Spring Walthere
 1848	3	19	Raehlmann Eduard
 1848	3	23	Schoentjes Henri
 1848	3	24	Tannery Jules
 1848	3	29	Schön Wilhelm
 1848	3	29	Veiel Theodor
 1848	4	5	Leboucq Hector
 1848	4	18	Gärtner August
 1848	4	21	Wiedersheim Robert
 1848	4	23	Witz Aime
 1848	4	25	Clementi Gesualdo
 1848	4	30	Simon Eugene
 1848	5	18	Diels Hermann
 1848	5	28	Falck Ferdinand
 1848	5	29	Galippe Victor
 1848	5	31	Korteweg Diederik
 1848	6	5	Manouvriez Anatole
 1848	7	18	Kirmisson Edouard
 1848	8	14	Le Double Anatole
 1848	8	26	Bauer Ernst
 1848	8	26	Pitres Albert
 1848	9	2	Houze Emile
 1848	9	29	Fleischer Richard
 1848	10	17	Walb Heinrich
 1848	10	26	Boeckel Jules
 1848	11	3	Sonnenburg Eduard
 1848	11	27	Kunkel Adam
 1848	12	23	Glenard Claude
 1849	1	1	Hartmann Arthur
 1849	1	15	Lajoux Henri
 1849	1	17	Richer Paul
 1849	1	25	Barfurth Dietrich
 1849	1	27	Ulrich Richard
 1849	3	7	Haller Albin
 1849	3	18	Grasset Joseph
 1849	3	28	Poncet Antonin
 1849	4	4	Balzer Felix
 1849	4	13	Rehn Ludwi
 1849	4	15	Hutinel Victor
 1849	4	21	Hertwig Oskar
 1849	4	22	Herrgott Louis
 1849	4	24	Gallieni Joseph
 1849	5	7	Francois-Frank Charles
 1849	5	24	Lancaster Albert
 1849	6	8	Testut Jean
 1849	6	14	Catrin Louis
 1849	7	3	Blondlot Rene
 1849	7	7	Duret Henri
 1849	8	23	Grossouvre A
 1849	9	3	Ungar Emil
 1849	9	18	Schliz Alfred
 1849	10	6	Oberst Maximilian
 1849	10	20	Pasquier Ernest
 1849	10	22	Fontan Jules
 1849	10	23	Wehenkel Jean
 1849	11	1	Oehlert Daniel
 1849	11	15	Schottelius Max
 1849	12	5	Solger Bernard
 1849	12	25	Vallier Emmanuel
 1850	1	10	Brylants Gustave
 1850	1	29	Nocard Edmond
 1850	2	1	Jeannel Francois
 1850	2	4	Benjamin Henri
 1850	3	1	Bresgen Maximilian
 1850	3	1	Verschaffel Aloys
 1850	3	3	Melle Giovanni
 1850	3	16	Viguier Camille
 1850	3	18	Henneguy Louis
 1850	3	28	Kober Georges
 1850	4	30	Jacoulet Claude
 1850	4	30	Oeller Johann
 1850	5	19	Livon Charles
 1850	5	28	Herlaut Achille
 1850	7	10	Krabbel Heinrich
 1850	7	25	Ritzema-Bos Jan
 1850	7	31	Crie Louis
 1850	8	26	Richet Charles
 1850	8	26	Stienon L
 1850	9	11	Imbert Jean
 1850	9	23	Hertwig Richard
 1850	9	25	Laulanie Ferdinand
 1850	10	3	Vaillard Louis
 1850	10	5	Maunoury Victor
 1850	10	8	Le Chatelier Henry
 1850	10	29	Köhler Albert
 1850	11	7	Regnard Paul
 1851	1	2	Bertrand Charles
 1851	1	19	Eykman Johan
 1851	1	19	Kapteijn Jacobus
 1851	1	23	Gerlach Leo
 1851	2	13	Schmidtmann Adolf
 1851	3	12	Chamberland Charles
 1851	4	6	Bigourdin Guillaume
 1851	4	8	Parenty Henry
 1851	4	21	Barrois Charles
 1851	4	23	Florence Albert
 1851	4	27	Labat Jean
 1851	5	8	Segond Paul
 1851	5	11	Julius Victor
 1851	5	18	Mergler Marie
 1851	6	8	Arsonval Arsene
 1851	6	21	Bourquelot Emile
 1851	6	28	Reynier Paul
 1851	8	4	Bertrand Louis
 1851	8	11	Pouchet Gabriel
 1851	8	13	Alt Adolf
 1851	8	24	Fredericq Leon
 1851	8	26	Velden Reinhard
 1851	8	30	Carpentier Jules
 1851	10	1	Dubar Louis
 1851	10	1	Piccoli Giovanni
# triple date , but only two matches
 1851	10	1	Teissier Joseph
 1851	10	2	Foch Ferdinand
 1851	10	13	Chantemesse Andre
 1851	11	5	Heen Pier
 1851	11	21	Francotte Charles
 1851	12	4	Königshöfer Oskar
 1851	12	4	Lagrange Charles
 1851	12	21	Sejourne Paul
 1851	12	23	Rumpf Theodor
 1851	12	26	Treub Melchior
 1852	1	1	Flesch Maximilian
 1852	1	10	Cazeneuve Paul
 1852	2	16	Liebendörfer Geor
 1852	2	16	Rabut Charles
 1852	2	16	Schwartz Edouard
 1852	2	17	Moniez Romain
 1852	2	18	Mairet Albert
 1852	3	9	Le Paige Constantin
 1852	3	10	Saint-Moulin Eugene
 1852	3	11	Raillet Alcide
 1852	3	13	Bousquet Jean
 1852	4	9	Massau Junius
 1852	4	13	Guinard Leon
 1852	4	15	Brissaud Edouard
 1852	5	1	Brault Albert
 1852	5	22	Kümmell Hermann
 1852	5	31	Petri Julius
 1852	6	15	Charpentier Pierre
 1852	6	20	Mosse Alphonse
 1852	7	5	Coutan Ferdinand
 1852	7	21	Quenu Edouard
 1852	7	24	Wertheimer Emile
 1852	7	25	Finkler Dittmar
 1852	8	24	Hueppe Ferdinand
 1852	9	2	Firket Charles
 1852	9	8	Mangin Louis
 1852	9	20	Callandreau Pierre
 1852	9	23	Strauss Paul
 1852	9	29	Emmerich Rudolf
 1852	10	3	Flahault Charles
 1852	10	7	Mermann Alfons
 1852	10	9	Fischer Emil
 1852	10	30	Scimemi Erasmo
 1852	11	12	Arnozan Charles
 1852	11	16	Tournay Gustave
 1852	11	28	Colin Edouard
 1852	12	15	Becquerel Antoine
 1852	12	22	Doleris Amedee
 1852	12	24	Peretti Joseph
 1853	2	9	Poirier Paul
 1853	3	2	Hubrecht Ambrosius
 1853	3	19	Letulle Maurice
 1853	3	22	Jacques Victor
 1853	3	24	Jalaguier Adolphe
 1853	3	25	Barrier Gustave
 1853	3	28	Bazy Pierre
 1853	3	29	Ballet Gilbert
 1853	3	30	Lalesque Fernand
 1853	4	9	Bonnier Gaston
 1853	4	18	Perrin Joseph
 1853	5	17	Schreiber August
 1853	5	26	Eversbusch Oskar
 1853	6	8	Pousson Eugene
 1853	6	10	Wolffberg Siegfried
 1853	6	27	Kirchhoff Theodor
 1853	6	28	Beaujon Anthony
 1853	7	12	Trabut Louis
 1853	7	18	Fave Louis
 1853	7	18	Lorentz Hendrik
 1853	7	24	Deslandres Henri
 1853	8	5	Greffier Paul
 1853	8	8	Jorissen Armand
 1853	9	7	Desguin Leon
 1853	9	9	Marie Pierre
 1853	9	16	Seydel Karl
 1853	10	29	Rochard Eugene
 1853	10	31	Debierre Marie
 1853	11	9	Leduc Stephane
 1853	11	19	Riquier Charles
#此無資料
 1853	11	23	Hagen Bernhard
 1853	11	26	Sudhoff Karl
 1853	12	2	Manquat Alexandre
 1853	12	2	Maquenne Leon
 1853	12	4	Chaumier Edmond
 1853	12	9	Seifert Otto
 1853	12	17	Roux Emile
 1853	12	25	Kufferath Edouard
 1854	1	4	Disselhorst Rudolf
 1854	1	30	Le Gendre Louis
 1854	2	12	Stintzling Roderich
 1854	2	18	Renvers Rudolf
 1854	2	19	Gouy Georges
 1854	2	21	Giuffre' Liborio
 1854	3	29	Hanriot Maurice
 1854	4	19	Capitan Joseph
 1854	4	29	Poincare Henri
 1854	5	6	Reychler Albert
 1854	5	13	Delage Yves
 1854	6	23	Baumel Leopold
 1854	6	25	Deperet Charles
 1854	7	8	Vayssiere Albert
 1854	7	10	Barone Andrea
 1854	7	20	Vestea Alfonso
 1854	7	26	Gaucher Ernest
 1854	8	13	Brunon Raoul
 1854	8	21	Liegeois Charles
 1854	9	8	Meissen Ernst
 1854	9	11	Baudoin Georges
 1854	9	15	Löbker Carl
 1854	10	9	Ollive Gustave
 1854	10	14	Garzia Vincenzo
 1854	11	5	Sabatier Paul
 1854	11	16	Sluiter Carel
 1854	12	19	Brillouin Marcel
 1854	12	20	Lenhartz Hermann
 1855	1	8	Moure Jean
 1855	2	23	Walther Charles
 1855	3	1	Ribbert Hugo
 1855	3	28	Rieger Conrad
 1855	4	5	Spee Ferdinand
 1855	4	13	Edinger Ludwi
 1855	4	29	Boulvin Jules
 1855	4	29	Regis Emmanuel
 1855	5	14	Eichhoff Joseph
 1855	5	30	Lagrange Eugene
 1855	6	2	Variot Gaston
 1855	7	20	Puiseux Pierre
 1855	7	27	Fischer Friedrich
 1855	8	5	Vasseur Casimir
 1855	8	17	Gradle Henry
 1855	8	22	Chauffard Emile
 1855	9	4	Duranda Theophile
 1855	9	20	Netter Juste
 1855	9	27	Appeil Paul
 1856	1	1	Forir Henri
 1856	1	7	Lecomte Henri
 1856	1	27	Senderens Jean
 1856	2	1	Broco Louis
 1856	2	16	Collignon Rene
 1856	3	14	Lenzmann Richard
 1856	3	17	Beclere Antoine
 1856	3	24	Dubois-Havenith Emile
 1856	4	3	Siredey Armand
 1856	4	4	Beck Carl
 1856	4	9	Bouvier Louis
 1856	5	23	Gonnesiat Francois
 1856	5	24	Thibierge Georges
 1856	5	26	Schloesing Alphonse
 1856	6	17	Kaufmann Maurice
 1856	6	30	Stumpf Julius
 1856	7	13	Hauser Gustav
 1856	8	27	Lemoine Georges
 1856	9	8	Wijhe Jan
 1856	9	13	König Arthur
 1856	9	21	Jaeger Heinrich
 1856	9	22	Gerard Eric
 1856	10	14	Binger Louis
 1856	10	16	Fabry Eugene
 1856	11	1	Daniel Lucien
 1856	11	8	Lannois Maurice
 1856	12	2	Lambotte Elie
 1857	1	1	Lobry Bruijn Cornelis
 1857	1	1	Mallat Antonin
 1857	1	16	Gley Marcel
 1857	1	22	Lagrange Felix
 1857	1	25	Gilis Jean
 1857	2	4	Patein Gustave
 1857	2	5	Müller-Lyer Franz
 1857	2	10	Hache Louis
 1857	2	10	Schallmayer Wilhelm
 1857	2	13	Heim Ludwi
 1857	2	19	Mac Leod Jules
 1857	2	21	Bourgeois Joseph
 1857	2	28	Blanchard Raphael
 1857	3	2	Leblanc Maurice
 1857	3	7	Lallemand Charles
 1857	3	19	Cosco Giuseppe
 1857	3	26	Tuffier Theodore
 1857	4	5	Fiessinger Charles
 1857	4	10	Lindet Gaston
 1857	4	15	Meunier Alphonse
 1857	5	9	Dubreuilh William
 1857	5	10	Bard Louis
 1857	5	10	Zwardemaker Hendrik
 1857	5	16	Linossier Jules
 1857	5	16	Wette Hermann
 1857	6	2	Schlösser Karl
 1857	6	18	Auerbach Leopold
 1857	7	9	Anspach Lucien
#此無資料
 1857	8	17	Fraipont Julien
 1857	8	19	Goedseels Edouard
 1857	9	8	Lohest Maximin
 1857	10	1	Martinotti Giovanni
 1857	10	3	Boureau Eugene
 1857	10	7	Bergonie Jean
 1857	10	7	Montprofit Jacques
 1857	11	10	Lambling Eugene
 1857	11	12	Massol Noel
 1857	11	17	Babinski Joseph
 1857	11	19	Thorn Wilhelm
 1857	11	29	Escherich Theodor
 1857	12	4	Barthe Joseph
 1857	12	6	Fleiner Wilhelm
 1857	12	7	Piot Jean
 1857	12	18	Julin Charles
 1857	12	31	Oppenheim Hermann
 1858	1	17	Koenigs Gabriel
 1858	2	8	Weill Edmond
 1858	2	15	Gilbert Augustin
 1858	2	20	Kurella Hans
 1858	2	28	Legry Theophile
 1858	3	1	Vries Jan
 1858	3	12	Lesbre Francois
 1858	4	6	Braemer Louis
 1858	4	21	Dallemagne Jules
 1858	4	30	Delageniere Henri
 1858	5	10	Körner Otto
 1858	5	21	Goursat Edouard
 1858	6	7	Foulon Victor
 1858	6	10	Doumer Jean
 1858	6	23	Marfan Jean
 1858	6	25	Agamennone Giovanni
 1858	7	13	Cadiot Pierre
 1858	7	24	Destree Edouard
 1858	7	24	Lermoyez Marcel
 1858	7	25	Wallerant Frederic
 1858	7	28	Cornet Geor
 1858	7	30	Simond Paul
 1858	8	11	Eykman Christian
 1858	8	12	Dentz Leopold
#此無資料
 1858	8	29	Reinach Salomon
 1858	9	5	Hansemann David
 1858	9	13	Noorden Carl
 1858	9	17	Herzog Maximilian
 1858	9	20	Grassl Joseph
 1858	10	10	Cadeac Jean
 1858	10	23	Crismer Leon
 1858	10	27	Lucet Adrien
 1858	10	29	Lauwers Emile
 1858	10	31	Pietravalle Michele
 1858	11	26	Mellinger Carl
 1858	12	3	Rieder Hermann
 1858	12	21	Guzzoni Arturo
 1859	1	2	Rotgans Jacob
 1859	1	7	Humbert Marie
 1859	1	14	Lebeuf Auguste
 1859	2	1	Florschütz Geor
 1859	2	9	Parisot Pierre
 1859	3	13	Tricomi Ernesto
 1859	3	19	Orthmann Ernst
 1859	3	19	Pascale Giovanni
 1859	3	25	Leclerc Sablon Mathieu
 1859	3	30	Behal Auguste
 1859	4	7	Loeb Jacques
 1859	4	14	Ficano Giuseppe
 1859	4	14	Stacke Ludwi
 1859	4	26	Weiss Georges
 1859	5	19	Serafini Alessandro
 1859	7	3	Termier Pierre
 1859	8	7	Schultze Ferdinand
 1859	8	10	Schultze Oskar
 1859	8	18	Holleman Arnold
 1859	9	7	Bonnefous Louis
 1859	9	16	Loperfido Antonio
 1859	9	24	Viala Pierre
 1859	11	25	Heymans Joh
 1859	12	2	Biervliet Jules
 1859	12	5	Barbier Henri
 1859	12	22	Vialleton Louis
 1859	12	25	Deniges Georges
 1860	1	1	Willemin Eugene
 1860	1	7	Caruso Francesco
 1860	1	10	Meillere Gedeon
 1860	2	6	Souques Alexandre
 1860	2	14	Hochhaus Heinrich
 1860	2	21	Abundo Giuseppe
 1860	2	21	Hugounenq Louis
 1860	2	27	Molengraaff Gustaaf
 1860	3	9	Duco Alexandre
 1860	3	14	Grimbert Louis
 1860	3	24	Kaufmann Eduard
 1860	3	28	Belfanti Serafino
 1860	3	30	Lahmann Johann
 1860	4	4	Graser Ernst
 1860	4	5	Hertoghe Eugene
 1860	4	6	Stolz Friedrich
 1860	4	23	Walkhoff Otto
 1860	4	24	Pansini Sergio
 1860	5	2	Kluyver Jan
 1860	5	20	Noorden Werner
 1860	5	30	König Fritz
 1860	6	1	Fabry Johannes
 1860	6	2	Killian Gustav
 1860	6	4	Roger Henri
 1860	6	6	Oddo Pierre
 1860	6	16	Hartmann Henri
 1860	6	22	Haussmann Karl
 1860	6	23	Spaeth Eduard
 1860	7	24	Achard Emile
 1860	8	27	Vaquez Louis
 1860	9	9	Nissl Franz
 1860	9	11	Wibin J
 1860	9	14	Moisset Frederic
 1860	9	17	Guinon Louis
 1860	9	21	Pröbsting August
 1860	9	27	Kurth Heinrich
 1860	9	28	Villard Paul
 1860	10	3	Kimmle Ludwi
 1860	10	18	Sebileau Pierre
 1860	10	20	Fleury Maurice
 1860	10	21	Gottschalk Sigmund
 1860	11	5	Nasse Dietrich
 1860	12	27	Sieur Celestin
 1861	1	18	Radais Maxime
 1861	2	13	Vuillemin Paul
 1861	2	14	Trillat Auguste
 1861	2	27	Joubin Louis
 1861	3	1	Nicolas Adolphe
 1861	3	16	Mets Alexandre
 1861	3	19	Pianese Giuseppe
 1861	3	28	Mense Carl
 1861	4	1	Riedinger Jakob
 1861	4	8	Alt Konrad
 1861	4	10	Zimmermann Karl
 1861	4	16	Blanckenhorn Max
 1861	4	20	Gehuchten Pierre
 1861	4	22	Leroy Georges
 1861	4	23	Laguesse Edouard
 1861	5	7	Legrand Hermann
 1861	5	12	Sauvageau Camille
 1861	5	20	Ottolenghi Salvatore
 1861	6	3	Lucas Arthur
 1861	6	6	Estor Eugene
 1861	6	10	Duhem Pierre
 1861	6	19	Haug Emile
 1861	8	14	Michel Andreas
 1861	8	18	Ritschl Alexander
 1861	8	26	Gascard Louis
 1861	8	29	Leclainche Emmanuel
 1861	9	3	Berliere U
 1861	9	5	Laurent Emile
# duplicated date , only 1 matches
 1861	9	5	Wolters Max
 1861	9	9	Temoin Henri
 1861	10	2	Archenhold Friedrich
 1861	10	10	Rechter Gustave
 1861	10	20	Noltenius Hermann
 1861	10	31	Hamy Maurice
 1861	11	4	Gand Charles
 1861	11	5	Prenant Louis
 1861	11	15	Delbet Pierre
 1861	11	24	Bier August
 1861	12	1	Imbeaux Edouard
 1861	12	10	Moritz Friedrich
 1861	12	13	Favrel Georges
 1861	12	24	Oefele Felix
 1861	12	27	Guichard Claude
 1862	1	9	Arthus Maurice
 1862	1	14	Fermi Claudio
 1862	1	28	Jacobs J
 1862	1	30	Recoura Albert
#此無資料
 1862	2	18	Deruyts Jacques
 1862	2	25	Maggiora-Vergano Arnaldo
 1862	3	2	Rollet Etienne
 1862	3	7	Dupre Ernest
 1862	3	12	Duliere Walter
 1862	3	24	Marchoux Francois
 1862	3	25	Rumpel Theodor
 1862	4	8	Hallion Louis
 1862	4	20	Fabry Louis
 1862	5	4	Fessler Julius
 1862	5	13	Stricht Omer
 1862	6	11	Lagatu Henri
 1862	6	11	Mesnager Augustin
 1862	6	15	Kilian Wilfrid
 1862	6	18	Greeff Richard
 1862	7	6	Deveaux Henri
 1862	8	2	Langlois Jean
 1862	8	14	Gilson Eugene
 1862	8	14	Schenck Friedrich
 1862	9	6	Delacre Maurice
 1862	9	24	Reinhold Heinrich
 1862	9	27	Marchal Paul
#此無資料
 1862	10	1	Andoyer Marie
 1862	10	2	Bouffe Saint Blaise Gabriel
 1862	10	5	Dollinger Ferdinand
 1862	10	6	Alquier Augustin
 1862	10	16	Servais Clement
 1862	10	17	Mery Charles
 1862	10	19	Lumiere Auguste
 1862	11	5	Faelli Ferruchio
 1862	11	12	Ziehen Theodor
 1862	11	18	Spiess Gustav
 1862	11	28	Depage Antoine
 1862	12	15	Loir Adrien
 1862	12	22	Vincent Hyacinthe
 1862	12	30	Philippson Louis
 1863	1	2	Troccoli Antonio
 1863	1	8	Centanni Eugenio
#duplicated date , one matches
 1863	1	8	Knoblauch August
 1863	1	24	Cournet Jean
 1863	1	30	Lejars Felix
 1863	2	4	Lacroix Alfred
 1863	2	5	Scheurlen Ernst
 1863	2	8	Le Noir Paul
 1863	2	23	Gerard Ernest
 1863	2	24	Slosse Auguste
 1863	2	27	Lamarque Henri
 1863	3	7	Hess Carl
 1863	4	19	Moureux Charles
 1863	4	30	Hedon Edouard
 1863	5	3	Marino Francesco
 1863	5	10	Pinkhof Hermanus
 1863	5	10	Ravaz Louis
 1863	5	15	Boeck Jean
 1863	5	25	Schaper Alfred
 1863	6	18	Went Friedrich
 1863	6	19	Le Naour Pierre
 1863	6	24	Cirincione Giuseppe
 1863	6	26	Pelsener Jean Paul
 1863	7	1	Wallich Victor
 1863	7	10	Hudelo Lucien
 1863	7	12	Calmette Joseph
 1863	7	15	Desgrez Alexandre
 1863	7	28	Doyon Maurice
 1863	7	30	Mauclaire Placide
 1863	7	31	Lo Monaco Domenico
 1863	8	7	Courtillier Leon
 1863	8	12	Legueu Felix
 1863	8	28	Blondel Andre
 1863	9	25	Stella Augusto
 1863	9	28	Sandmeyer Wilhelm
 1863	10	3	Pic Adrien
 1863	10	22	Renon Louis
 1863	10	27	Faure Jean
 1863	11	2	Broca Elie
 1863	11	18	Richard Jules
 1863	12	5	Painleve Paul
 1863	12	22	Zagari Giuseppe
 1864	1	1	Moussu Gustave
 1864	1	26	Corin Gabriel
 1864	1	30	Müller Johannes
 1864	2	4	Gessner Adolf
 1864	2	17	Todaro Francesco
 1864	3	4	Müller August
 1864	3	10	Abelous Jacques
 1864	3	11	Pierard Emile
 1864	3	24	Ostertag Robert
 1864	5	27	Jordan Max
 1864	6	12	Lameere Auguste
 1864	6	13	Reiche Franz
 1864	6	14	Alzheimer Alois
 1864	6	30	Ferraresi Carlo
 1864	7	3	Curatulo Giacomo
 1864	8	2	Renault Jules
 1864	8	5	Aubel Edmond
 1864	8	18	Menge Karl
 1864	9	1	Schreinermakers Franciscus
 1864	9	14	Nebelthau Johann
 1864	9	20	Martin Louis
 1864	10	5	Lumiere Louis
 1864	10	8	Ciani Edgardo
 1864	10	10	Lossen Hermann
 1864	10	15	Agostini Cesare
 1864	10	22	Bataillon Jean
 1864	10	27	Petit Georges
 1864	11	3	Lenoble Emile
 1864	11	23	Laubeuf Maxime
 1864	11	25	Veillon Adrien
 1864	11	30	Reichenbach Hans
 1864	12	1	Keiffer Jean
 1864	12	14	Berge Albert
 1864	12	31	Poletti Luigi
 1865	1	24	Courmont Jules
 1865	3	4	Cornet Jules
 1865	3	4	Gravier Charles
 1865	3	7	Massart Jean
 1865	3	7	Schmidt Adolf
 1865	3	8	Vessiot Ernest
 1865	3	11	Cremer Max
 1865	3	22	Schultze Ernst
 1865	3	25	Weiss Pierre
 1865	4	9	Sittmann Geor
 1865	4	16	Cornelius Alfons
 1865	5	5	Ceni Carlo
 1865	5	19	Hackenbruch Peter
 1865	5	19	Herrenknecht Wilhelm
 1865	5	19	Winkler Prins Vincent
 1865	5	20	Siegrist August
 1865	5	26	Pellizzi Giov
 1865	6	8	Escat Etienne
 1865	6	9	Oddo Giuseppe
 1865	6	21	Frank Otto
 1865	6	28	Strainier Xavier
 1865	7	18	Gradmann Robert
 1865	7	19	Determann Hermann
 1865	7	19	Friedel Georges
 1865	7	25	Thijsse Jacobus
 1865	8	12	Krause Rudolf
 1865	9	1	Charpy Augustin
 1865	9	1	Manceaux Louis
 1865	9	26	Endres Hermann
 1865	9	30	Augros Francis
 1865	10	3	Blum Ferdinand
 1865	10	9	Royen Louis
 1865	10	16	Koster Willem
 1865	10	16	Meunier Henri
 1865	10	24	Simonini Riccardo
 1865	10	30	Steur Johan
 1865	11	2	Vicarelli Giuseppe
 1865	11	6	Weber Hermann
 1865	11	28	Poli Camillo
 1865	12	8	Hadamard Jacques
 1865	12	17	Fiori Adriano
 1865	12	31	Bach Ludwi
 1866	1	14	Roussy Alfred
 1866	2	4	Olt Adam
 1866	2	11	Meige Henri
 1866	2	21	Mirallie Charles
 1866	2	24	Parlavecchio Gaetano
 1866	3	4	Cosserat Eugene
 1866	3	6	Bortolotti Ettore
 1866	3	6	Dumas Georges
 1866	3	7	Meurer Rudolph
 1866	3	13	Feis Oswald
 1866	3	19	Perrando Giangiacomo
 1866	3	26	Jores Leonhard
 1866	3	26	Willem Victor
 1866	4	1	Meijere Johanned
 1866	4	6	Gaudier Henri
 1866	4	12	Walther Heinrich
 1866	4	17	Hemptinne Alexandre
 1866	4	29	Dionisi Antonio
 1866	4	29	Kümmel Werner
 1866	5	19	Dagnini Giuseppe
 1866	5	22	Portier Paul
 1866	5	23	Aschaffenburg Gustav
 1866	5	29	Benedicenti Alberico
 1866	6	4	Chavanaz Georges
 1866	6	8	Molliard Marin
 1866	6	26	Pazzi Muzio
 1866	7	3	Corsini Andrea
 1866	7	18	Bellei Giuseppe
 1866	7	25	Giannelli Luigi
 1866	7	30	Stuyvaert Modeste
 1866	8	1	Lapicque Louis
 1866	8	12	Pels Leusden Friedrich
 1866	8	15	Vallee-Poussin Charles
 1866	8	17	Jemma Rocco
 1866	8	18	Galeazzi Riccardo
 1866	8	26	Aloy Francois
 1866	9	2	Swarts Frederic
 1866	9	7	Leger Louis
 1866	9	13	Bommer Charles
 1866	9	21	Nicolle Charles
 1866	9	23	Patrizi Mariano
 1866	10	2	Baldoni Angelo
 1866	10	8	Glangeaud Philippe
 1866	10	9	Rupe Johann
 1866	10	19	Wildeman Emile
 1866	10	21	Boquel Andre
 1866	10	21	Cuenot Lucien
 1866	11	2	Raynaud Lucien
 1866	11	10	Muscatello Giuseppe
 1866	11	13	Bechhold Heinrich
 1866	11	14	Paviot Jean
 1866	11	19	Russo Achille
 1866	11	21	Halipre Andre
 1866	11	23	Sigalas Clement
 1866	11	25	Zoja Luigi
 1866	12	2	Ranwez Fernand
 1866	12	3	Schaffers Victor
 1866	12	12	Charpentier Paul
 1866	12	20	Grinda Edouard
 1867	1	2	Schöffner Wilhelm
 1867	1	3	Matignon Camille
 1867	1	6	Gauja Maurice
 1867	1	12	Arcangelis Eduardo
 1867	1	12	Sabrazes Jean
 1867	1	29	Beythien Carl
 1867	1	30	Vulpius Oscar
 1867	2	9	Ruska Julius
 1867	2	22	Garofalo Alfredo
 1867	3	4	Salzer Fritz
 1867	3	25	Flügge Gustav
 1867	4	4	Galli-Valerio Bruno
 1867	4	7	Broeckaert Jules
 1867	4	25	Demoor Jean
 1867	4	29	Treupel Gustav
 1867	5	1	Brindeau Auguste
 1867	5	5	Mönkemöller Otto
 1867	5	17	Bertrand Gabriel
 1867	5	24	Pachon Victor
 1867	6	11	Fabry Charles
 1867	6	11	Vorländer Daniel
 1867	6	16	Barbary Jean
 1867	6	17	Camus Lucien
 1867	6	20	Piccioli Lodovico
 1867	6	23	Begouin Paul
 1867	6	24	Battistini Ferdinando
 1867	6	24	Colard Oscar
 1867	7	4	Picart Luc
 1867	7	11	Sergent Emile
 1867	7	15	Charcot Jean
 1867	7	25	Allara Giacomo
 1867	7	28	Wintrebert Paul
 1867	8	12	Galeotti Gino
 1867	8	14	Perrot Emile
 1867	8	15	Bonaccini Carlo
 1867	8	21	Lombardi Luigi
 1867	9	1	Schuster Paul
 1867	9	13	Barbera Agatino
 1867	10	1	Beaussemat Maurice
 1867	10	3	Baldacci Antonio
 1867	10	3	Scalinci Noe
 1867	10	4	Pugliese Vincenzo
 1867	10	6	Korff Karl
 1867	10	6	Trumpp Joseph
 1867	10	8	Landowski Ladislas
 1867	10	12	Wieland Emil
 1867	10	28	Driesch Hans
 1867	11	3	Roussel Georges
 1867	12	6	Busse Otto
 1867	12	18	Bidone Ettore
 1867	12	23	Bottazzi Filippo
 1868	1	11	Füth Heinrich
 1868	1	13	Wieting Julius
 1868	1	27	Tarozzi Giulio
 1868	1	28	Stern Heinrich
 1868	2	23	Bezancon Fernand
 1868	3	22	Methorst Hendrik
 1868	3	28	Guigues Pierre
 1868	4	3	Lomry Pierre
 1868	4	11	Nicolas Joseph
 1868	4	11	Stroobant Paul
 1868	4	24	Sacerdote Cesare
 1868	5	18	Guilloz Theodore
 1868	5	24	Crespin Marie
 1868	5	30	Speyr Theodor
 1868	6	1	Auvray Maurice
 1868	7	5	Cassoute Emile
 1868	7	26	Lignieres Joseph
 1868	8	7	Noto Antonio
 1868	8	8	Imbert Jacques
 1868	8	15	Braus Hermann
 1868	8	20	Böeseken Jacob
 1868	9	5	Caullery Maurice
 1868	10	6	Delezenne Camille
 1868	10	17	De Gaetano Luigi
 1868	10	27	Musin Edmond
 1868	10	30	Sfameni Pasquale
 1868	11	2	Kolle Wilhelm
 1868	11	17	Brodmann Korbinian
 1868	11	19	Ferrie Gustave
 1868	12	12	Mesnil Felix
 1868	12	19	Lebeau Paul
 1868	12	26	Cozzolino Olimpo
 1869	1	1	Brachet Albert
 1869	1	3	Wester Jurjen
 1869	1	8	Freysz Maurice
 1869	1	16	Carnot Paul
# duplicated date , one matches 
 1869	1	16	Le Dantec Felix
 1869	1	17	Perthes Geor
 1869	1	17	Polimanti Oswaldo
 1869	1	28	Baisch Karl
 1869	1	30	Bue Vincent
 1869	2	3	Kaiserling Carl
 1869	2	27	Burgatti Pietro
 1869	3	4	Coutiere Henri
 1869	3	7	Cohen Ernst
 1869	3	10	Pettit Auguste
 1869	3	11	Albert Robert
 1869	3	17	Gleich Gerold
 1869	3	30	Lefort Rene
 1869	3	31	Claude Henri
 1869	4	9	Cartan Elie
 1869	4	29	Lecointe Georges
 1869	4	30	Willems Edouard
 1869	5	6	Brouardel Georges
 1869	5	14	Biletti Amilcare
 1869	6	1	Marion Jean
 1869	6	1	Spuler Arnold
 1869	6	21	Cutore Gaetano
 1869	6	29	Pelagatti Mario
 1869	7	6	Erchia Florenzo
 1869	7	6	Fichter Carl
 1869	7	6	Savoire Camille
 1869	7	18	Linden Maria
 1869	8	5	Manchot Wilhelm
 1869	8	6	Kayser Bernard
 1869	8	24	Haller Prosper
 1869	9	9	Thiroux Andre
 1869	9	11	Lafont Alexandre
 1869	9	14	Masoin Paul
