# 新版 http://cura.free.fr/gauq/902gdD9a.html
# 舊版 http://cura.free.fr/gauq/21gdD9a.txt
# Murderer 殺人犯

# NUM	SEX     DAY	MON	YEA	H	MN	SEC	TZ      LAT	LON     COD

273	M	21	1	1882	13	50	40	0	48N50	2E20	75
274	M	24	1	1882	8	50	40	0	48N50	2E20	75
275	M	27	4	1882	13	59	20	0	45N39	0E10	16
276	M	5	5	1882	2	51	28	0	48N50	2E 8	78
277	M	12	7	1882	23	27	32	0	48N57	4E22	51
278	M	6	9	1882	15	47	24	0	46N59	3E 9	58
279	M	21	10	1882	10	50	40	0	48N50	2E20	75
280	M	14	11	1882	8	35	32	0	45N54	6E 7	74
281	M	25	11	1882	13	50	40	0	48N50	2E20	75
282	M	17	1	1883	3	42	32	0	48N57	4E22	51
283	M	10	3	1883	22	50	40	0	48N50	2E20	75
284	M	18	3	1883	6	52	24	0	47N54	1E54	45
285	M	14	6	1883	17	47	40	0	50N39	3E 5	59
286	M	6	7	1883	9	50	40	0	48N50	2E20	75
287	M	15	7	1883	14	55	40	0	49N26	1E 5	76
288	M	4	8	1883	10	50	40	0	48N50	2E20	75
289	M	9	8	1883	6	51	28	0	48N50	2E 8	78
290	M	22	9	1883	1	40	40	0	46N18	4E50	71
291	M	18	11	1883	17	40	40	0	46N18	4E50	71
292	M	8	12	1883	5	50	40	0	48N50	2E20	75
293	M	23	12	1883	7	39	52	0	47N19	5E 2	21
294	M	14	1	1884	5	50	40	0	48N50	2E20	75
295	F	29	2	1884	8	50	40	0	48N50	2E20	75
296	M	9	4	1884	0	47	40	0	50N39	3E 5	59
297	M	1	5	1884	1	5	12	0	48N42	6E12	54
298	M	2	5	1884	10	50	40	0	48N50	2E20	75
299	M	20	5	1884	0	50	40	0	48N50	2E20	75
300	M	1	8	1884	0	50	40	0	48N50	2E20	75
301	M	22	8	1884	18	50	40	0	48N50	2E20	75
302	M	3	9	1884	19	50	40	0	48N50	2E20	75
303	M	27	9	1884	20	50	40	0	48N50	2E20	75
304	F	13	10	1884	11	42	28	0	45N26	4E23	42
305	M	9	12	1884	20	50	40	0	48N50	2E20	75
306	M	13	2	1885	3	51	28	0	48N50	2E 8	78
307	M	23	2	1885	13	35	24	0	47N37	6E 9	70
308	F	2	3	1885	13	49	44	0	44N21	2E34	12
309	M	12	4	1885	3	49	44	0	44N21	2E34	12
310	F	3	5	1885	4	49	44	0	44N21	2E34	12
311	M	14	5	1885	7	50	40	0	48N50	2E20	75
312	M	24	5	1885	2	50	40	0	48N50	2E20	75
313	M	24	5	1885	23	47	40	0	50N39	3E 5	59
314	M	9	6	1885	1	38	32	0	43N18	5E22	13
315	M	26	6	1885	12	49	20	0	48N33	2E40	77
316	M	20	7	1885	5	51	28	0	48N50	2E 8	78
317	F	24	8	1885	11	47	40	0	50N39	3E 5	59
318	M	19	9	1885	18	42	32	0	48N57	4E22	51
319	M	13	11	1885	5	50	40	0	48N50	2E20	75
320	M	11	1	1886	0	42	28	0	45N26	4E23	42
321	M	5	3	1886	10	16	24	0	48N 0	4W 6	29
322	M	26	4	1886	16	50	40	0	48N50	2E20	75
323	M	11	5	1886	11	40	40	0	46N18	4E50	71
324	M	30	6	1886	8	20	40	0	48N50	2E20	75
325	M	20	9	1886	14	50	40	0	48N50	2E20	75
326	M	31	12	1886	4	50	40	0	48N50	2E20	75
327	M	30	1	1887	7	40	40	0	45N46	4E50	69
328	M	10	2	1887	2	50	40	0	48N50	2E20	75
329	M	22	2	1887	5	51	28	0	48N50	2E 8	78
330	M	10	4	1887	21	35	12	0	48N42	6E12	54
331	M	11	4	1887	12	49	20	0	48N33	2E40	77
332	M	30	4	1887	6	25	40	0	49N26	1E 5	76
333	M	1	5	1887	19	54	0	0	48N27	1E30	28
334	F	22	5	1887	22	31	28	0	49N11	0W22	14
335	M	21	6	1887	8	50	48	0	49N54	2E18	80
336	M	4	7	1887	15	51	28	0	48N50	2E 8	78
337	M	8	9	1887	20	47	40	0	50N39	3E 5	59
338	M	16	10	1887	4	50	40	0	48N50	2E20	75
339	M	25	10	1887	11	54	40	0	47N35	1E20	41
340	M	27	10	1887	18	25	16	0	49N 1	1E11	27
341	F	25	11	1887	8	50	40	0	48N50	2E20	75
342	M	24	12	1887	2	4	20	0	49N 7	1W 5	50
343	M	26	12	1887	1	50	40	0	48N50	2E20	75
