# 新版 http://cura.free.fr/gauq/902gdA5.html
# 舊版 http://cura.free.fr/gauq/11gdA5a.txt
# Actor 演員 , 1408位

# PRO	NUM	COU	DAY	MON	YEA	H	MN	SEC	TZ	LAT	LON	COD	CITY	

A	1050	S	29	9	1912	11	10	0	-1	47N33	7E35	SCHW	BASEL
A	1051	G	13	8	1879	13	5	0	-1	52N 0	10E 0	NIED-SA	OLDENBURG
A	1052	G	12	12	1851	8	20	0	-1	52N 0	10E 0	NIED-SA	BRAUNSCHWEIG
A	1053	G	5	5	1904	8	0	0	-1	49N 0	11E30	BAYN	MUNCHEN
A	1054	G	16	2	1892	10	30	0	-1	51N30	7E30	NDRH-W	ESSEN-BYFANG
A	1055	G	6	6	1920	18	0	0	-1	51N30	7E30	NDRH-W	BONN
A	1056	G	4	12	1910	1	0	0	-1	51N30	7E30	NDRH-W	WUPPERTAL-BARME
A	1057	G	5	10	1898	1	30	0	-1	51N30	7E30	NDRH-W	WUPPERTAL-ELBER
A	1058	G	8	7	1886	14	44	0	-1	49N 0	11E30	BAYN	MUNCHEN
A	1059	G	7	9	1867	22	54	0	-1	48N30	9E 0	BAD-W	MANNHEIM
A	1060	G	12	2	1928	3	0	0	-1	52N 0	10E 0	NIED-SA	OLDENBURG
A	1061	G	6	3	1876	1	30	0	-1	51N30	7E30	NDRH-W	DUISBURG
A	1062	G	25	3	1922	6	15	0	-1	48N30	9E 0	BAD-W	KARLSRUHE
A	1063	G	5	7	1904	21	30	0	-1	51N30	7E30	NDRH-W	DORTMUND
A	1064	G	19	9	1891	5	30	0	-1	51N30	7E30	NDRH-W	KOLN
A	1065	G	3	4	1901	11	15	0	-1	48N30	9E 0	BAD-W	HEIDELBERG
A	1066	G	16	3	1928	18	45	0	-1	50N30	9E15	HESS	DARMSTADT
A	1067	G	2	5	1887	5	30	0	-1	51N30	7E30	NDRH-W	KOLN
A	1068	G	5	3	1911	7	30	0	-1	48N30	9E 0	BAD-W	RADOLFZELL BODE
A	1069	G	20	12	1861	4	14	0	-1	49N 0	11E30	BAYN	DONAUWORTH
A	1070	G	24	6	1929	7	45	0	-1	49N 0	11E30	BAYN	BERCHTESGADEN
A	1071	G	10	4	1900	16	0	0	-1	49N 0	11E30	BAYN	NURNBERG
A	1072	G	15	3	1907	8	0	0	-1	51N30	7E30	NDRH-W	HAGEN WESTF
A	1073	G	7	7	1915	8	45	0	-1	50N30	9E15	HESS	FRANKFURT A/M
A	1074	G	22	1	1900	0	15	0	-1	54N30	9E45	SCHL-H	KIEL
A	1075	G	28	5	1927	20	30	0	-1	48N30	9E 0	BAD-W	STUTTGART
A	1076	G	8	1	1920	21	15	0	-1	52N 0	10E 0	NIED-SA	BRAUNSCHWEIG
A	1077	G	28	3	1926	10	15	0	-1	51N30	7E30	NDRH-W	MUNSTER WESTF
A	1078	G	7	10	1921	11	45	0	-1	51N30	7E30	NDRH-W	DUISBURG-MEIDER
A	1079	G	15	7	1893	22	0	0	-1	50N 0	7E 0	RHLD-PF	LUDWIGSHAFEN
A	1080	G	27	4	1927	12	15	0	-1	52N 0	10E 0	NIED-SA	VISSELHOVEDE
A	1081	G	26	6	1923	16	30	0	-1	52N 0	10E 0	NIED-SA	ELDAGSEN KR SPR
A	1082	G	8	10	1901	1	45	0	-1	52N 0	10E 0	NIED-SA	ROSCHE UBER UEL
A	1083	G	20	5	1907	10	30	0	-1	51N30	7E30	NDRH-W	ESSEN-BORBECK
A	1084	G	29	12	1890	17	44	0	-1	49N 0	11E30	BAYN	NEUMARKT OBERPF
A	1085	G	30	10	1859	7	14	0	-1	49N 0	11E30	BAYN	MUNCHEN
A	1086	G	24	4	1920	7	0	0	-1	49N20	7E 0	SAARL	DILLINGEN-A/SAA
A	1087	G	2	7	1887	2	24	0	-1	48N30	9E 0	BAD-W	HEIDELBERG
A	1088	G	14	1	1918	3	30	0	-1	49N 0	11E30	BAYN	KIPFENBERG
A	1089	G	2	4	1907	11	0	0	-1	51N30	7E30	NDRH-W	BONN
A	1090	G	11	2	1927	13	30	0	-1	48N30	9E 0	BAD-W	STUTTGART
A	1091	G	5	4	1934	3	45	0	-1	49N 0	11E30	BAYN	MUNCHEN
A	1092	G	20	7	1906	17	0	0	-1	49N 0	11E30	BAYN	ASSLING/OBB
A	1093	G	27	6	1925	13	0	0	-1	48N30	9E 0	BAD-W	MANNHEIM
A	1094	G	8	8	1931	1	15	0	-1	50N 0	7E 0	RHLD-PF	KAISERSLAUTERN
A	1095	G	7	11	1888	4	30	0	-1	51N30	7E30	NDRH-W	BIELEFELD
A	1096	G	28	5	1929	4	0	0	-1	54N30	9E45	SCHL-H	LUBECK
A	1097	G	4	5	1925	1	30	0	-1	49N 0	11E30	BAYN	SCHWINDEGG OBB
A	1098	G	27	7	1900	12	15	0	-1	52N 0	10E 0	NIED-SA	BRAUNSCHWEIG
A	1099	G	14	2	1932	1	15	0	-1	51N30	7E30	NDRH-W	ESSEN
A	1100	G	6	9	1912	11	0	0	-1	51N30	7E30	NDRH-W	DUSSELDORF
A	1101	G	12	4	1929	14	0	0	-1	50N30	9E15	HESS	FRANKFURT A/M
A	1102	G	29	5	1887	14	30	0	-1	51N30	7E30	NDRH-W	KETTWIG
A	1103	G	25	12	1914	18	30	0	-1	50N 0	7E 0	RHLD-PF	MAINZ
A	1104	G	7	4	1906	8	45	0	-1	49N 0	11E30	BAYN	NURNBERG
A	1105	G	2	4	1918	11	45	0	-1	48N30	9E 0	BAD-W	TUBINGEN
A	1106	G	22	6	1912	6	0	0	-1	51N30	7E30	NDRH-W	SIEGBURG
A	1107	G	20	1	1921	17	0	0	-1	52N 0	10E 0	NIED-SA	BRAUNSCHWEIG
A	1108	G	17	11	1888	6	2	0	-1	50N 0	7E 0	RHLD-PF	MAINZ
A	1109	G	26	3	1927	15	30	0	-1	52N 0	10E 0	NIED-SA	OLDENBURG
A	1110	G	18	11	1923	21	45	0	-1	51N30	7E30	NDRH-W	WITTEN RUHR
A	1111	G	26	8	1926	19	30	0	-1	51N30	7E30	NDRH-W	GELSENKIRCHEN
A	1112	G	22	12	1899	10	0	0	-1	51N30	7E30	NDRH-W	DUSSELDORF
A	1113	G	1	3	1914	7	30	0	-1	49N 0	11E30	BAYN	STRAUBING UBER
A	1114	G	29	11	1889	11	14	0	-1	49N 0	11E30	BAYN	NURNBERG
A	1115	G	11	3	1928	17	0	0	-1	50N30	9E15	HESS	FRANKFURT A/M
A	1116	G	18	1	1908	8	15	0	-1	49N 0	11E30	BAYN	MUNCHEN
A	1117	G	16	5	1894	17	0	0	-1	53N 5	8E50	BREM	BREMEN
A	1118	G	24	6	1907	13	15	0	-1	51N30	7E30	NDRH-W	ESSEN
A	1119	G	25	10	1903	16	45	0	-1	49N 0	11E30	BAYN	MUNCHEN
A	1120	G	27	12	1923	21	15	0	-1	54N30	9E45	SCHL-H	LUBECK
A	1121	G	5	8	1898	13	45	0	-1	48N30	9E 0	BAD-W	MANNHEIM
A	1122	G	10	10	1935	6	15	0	-1	48N30	9E 0	BAD-W	DEGGINGEN WURTT
A	1123	G	23	8	1904	16	30	0	-1	54N30	9E45	SCHL-H	KIEL
A	1124	G	5	7	1933	16	45	0	-1	49N 0	11E30	BAYN	INGOLSTADT
A	1125	G	3	10	1877	21	14	0	-1	49N 0	11E30	BAYN	MUNCHEN
A	1126	G	14	3	1909	23	45	0	-1	50N 0	8E40	HESS	FRANKFURT A/M
A	1127	G	23	1	1907	19	0	0	-1	50N30	9E15	HESS	FRANKFURT A/M
A	1128	G	22	1	1908	19	0	0	-1	51N30	7E30	NDRH-W	DUSSELDORF
A	1129	G	3	10	1906	0	15	0	-1	52N 0	10E 0	NIED-SA	BRAUNSCHWEIG
A	1130	G	14	2	1934	12	0	0	-1	48N30	9E 0	BAD-W	HEIDELBERG
A	1131	G	28	5	1919	4	0	0	-1	51N30	7E30	NDRH-W	DUSSELDORF
A	1132	G	26	5	1923	11	0	0	-1	51N30	7E30	NDRH-W	DORTMUND
A	1133	G	22	4	1921	7	0	0	-1	50N 0	7E 0	RHLD-PF	IDAR-OBERSTEIN
A	1134	G	22	4	1899	7	15	0	-1	49N 0	11E30	BAYN	MUNCHEN
A	1135	G	25	4	1922	7	0	0	-1	51N30	7E30	NDRH-W	DORTMUND
A	1136	G	9	7	1927	6	0	0	-1	49N 0	11E30	BAYN	MUNCHEN
A	1137	G	3	8	1905	5	30	0	-1	48N30	9E 0	BAD-W	STUTTGART
A	1138	G	1	4	1927	20	0	0	-1	49N 0	11E30	BAYN	MUNCHEN
A	1139	G	9	8	1904	15	0	0	-1	51N30	7E30	NDRH-W	DUSSELDORF
A	1140	G	7	10	1927	6	0	0	-1	51N30	7E30	NDRH-W	HAGEN
A	1141	G	25	4	1906	8	15	0	-1	50N30	9E15	HESS	FRANKFURT A/M
A	1142	G	12	1	1930	5	45	0	-1	49N 0	11E30	BAYN	WEMDING-SCHWABE
A	1143	G	12	12	1889	18	30	0	-1	51N30	7E30	NDRH-W	WUPPERTAL-ELBER
A	1144	G	3	1	1922	18	0	0	-1	50N30	9E15	HESS	ESCHWEGE B KASS
A	1145	G	26	1	1905	21	0	0	-1	51N30	7E30	NDRH-W	DUISBURG
A	1146	G	7	2	1887	10	30	0	-1	51N30	7E30	NDRH-W	KREFELD
A	1147	G	17	12	1899	8	0	0	-1	48N30	9E 0	BAD-W	REUTLINGEN
A	1148	G	18	6	1915	18	0	0	-1	49N 0	11E30	BAYN	TUTZING/OBB
A	1149	G	13	12	1915	5	0	0	-1	49N 0	11E30	BAYN	MUNCHEN
A	1150	G	26	10	1916	23	0	0	-1	50N30	9E15	HESS	FRANKFURT A/M
A	1151	G	22	1	1900	16	30	0	-1	49N 0	11E30	BAYN	ASCHAFFENBURG
A	1152	G	23	7	1933	5	0	0	-1	48N30	9E 0	BAD-W	STUTTGART
A	1153	G	6	4	1905	7	30	0	-1	51N30	7E30	NDRH-W	BIELEFELD
A	1154	G	14	6	1907	15	0	0	-1	51N30	7E30	NDRH-W	ESSEN
A	1155	G	24	3	1898	11	30	0	-1	50N30	9E15	HESS	FRANKFURT A/M
A	1156	G	2	8	1905	22	0	0	-1	54N30	9E45	SCHL-H	KIEL
A	1157	G	28	12	1925	5	15	0	-1	48N30	9E 0	BAD-W	ULM
A	1158	G	7	7	1901	4	0	0	-1	52N 0	10E 0	NIED-SA	BRAUNSCHWEIG
A	1159	G	19	8	1931	16	0	0	-1	49N 0	11E30	BAYN	MUNCHEN
A	1160	G	24	4	1892	11	45	0	-1	49N 0	11E30	BAYN	MUNCHEN
A	1161	G	24	3	1927	13	45	0	-1	51N30	7E30	NDRH-W	DORTMUND
A	1162	G	11	10	1876	6	24	0	-1	48N30	9E 0	BAD-W	HEILBRONN NECKA
A	1163	G	16	11	1911	9	15	0	-1	51N30	7E30	NDRH-W	KOLN
A	1164	G	15	1	1927	3	30	0	-1	49N 0	11E30	BAYN	MUNCHEN
A	1165	G	3	10	1923	16	45	0	-1	51N30	7E30	NDRH-W	EITORF BEZ KOLN
A	1166	G	9	5	1923	20	45	0	-1	48N30	9E 0	BAD-W	STUTTGART
A	1167	G	15	6	1897	17	0	0	-1	51N30	7E30	NDRH-W	AACHEN
A	1168	G	23	11	1911	14	0	0	-1	51N30	7E30	NDRH-W	KOLN-LINDENTHAL
A	1169	G	4	8	1901	3	15	0	-1	51N30	7E30	NDRH-W	BIELEFELD
A	1170	G	23	6	1884	20	59	0	-1	49N 0	11E30	BAYN	GESTUNGSHAUSEN
A	1171	G	9	11	1897	10	0	0	-1	49N 0	11E30	BAYN	MUNCHEN
A	1172	G	25	3	1927	14	0	0	-1	51N30	7E30	NDRH-W	DORTMUND
A	1173	G	3	1	1929	12	45	0	-1	49N 0	11E30	BAYN	MUNCHEN
A	1174	G	25	4	1925	12	15	0	-1	48N30	9E 0	BAD-W	STUTTGART
A	1175	G	1	4	1910	5	30	0	-1	51N30	7E30	NDRH-W	ESSEN
A	1176	G	27	4	1921	3	0	0	-1	53N 5	8E50	BREM	BREMEN
A	1177	G	12	8	1912	2	15	0	-1	50N30	9E15	HESS	FRANKFURT A/M
A	1178	G	28	12	1928	5	15	0	-1	48N30	9E 0	BAD-W	MANNHEIM
A	1179	G	18	5	1894	21	15	0	-1	50N30	9E15	HESS	DARMSTADT
A	1180	G	4	10	1912	7	45	0	-1	50N30	9E15	HESS	BAD HOMBURG
A	1181	G	1	6	1903	7	0	0	-1	51N30	7E30	NDRH-W	WUPPERTAL-ELBER
A	1182	G	23	4	1924	12	0	0	-1	51N30	7E30	NDRH-W	ESSEN
A	1183	G	5	4	1906	4	0	0	-1	51N30	7E30	NDRH-W	WATTENSCHEID
A	1184	G	19	7	1929	16	0	0	-1	50N 0	7E 0	RHLD-PF	AHRWEILER
A	1185	G	29	10	1903	14	0	0	-1	48N30	9E 0	BAD-W	WEINHEIM BERGST
A	1186	G	14	10	1893	19	0	0	-1	48N30	9E 0	BAD-W	MANNHEIM
A	1187	G	15	5	1924	23	30	0	-1	52N 0	10E 0	NIED-SA	BRAUNSCHWEIG
A	1188	G	13	3	1924	11	30	0	-1	51N30	7E30	NDRH-W	MUHLHEIM RUHR
A	1189	G	30	12	1902	8	30	0	-1	51N30	7E30	NDRH-W	WITTEN/RUHR
A	1190	G	18	5	1883	2	53	0	-1	50N30	9E15	HESS	ZWINGENBERG
A	1191	G	5	3	1905	6	30	0	-1	54N30	9E45	SCHL-H	LUBECK
A	1192	G	3	8	1881	18	21	0	-1	54N30	9E45	SCHL-H	LUBECK
A	1193	G	21	9	1887	5	8	0	-1	50N30	9E15	HESS	FRANKFURT A/M
A	1194	G	3	5	1890	3	29	0	-1	49N 0	11E30	BAYN	MUNCHEN
A	1195	G	10	2	1925	9	0	0	-1	51N30	7E30	NDRH-W	WEGBERG KR ERKE
A	1196	G	5	4	1882	17	54	0	-1	48N30	9E 0	BAD-W	HEIDELBERG
A	1197	G	30	10	1893	1	30	0	-1	52N 0	10E 0	NIED-SA	BRAUNSCHWEIG
A	1198	G	12	12	1905	12	30	0	-1	50N30	9E15	HESS	DARMSTADT
A	1199	G	13	6	1914	7	0	0	-1	51N30	7E30	NDRH-W	HOHENLIMBURG-WE
A	1200	G	27	2	1911	13	30	0	-1	54N30	9E45	SCHL-H	KIEL
A	1201	G	17	4	1901	3	15	0	-1	48N30	9E 0	BAD-W	MANNHEIM
A	1202	G	31	5	1924	1	0	0	-1	50N30	9E15	HESS	WETZLAR
A	1203	G	19	6	1910	2	30	0	-1	48N30	9E 0	BAD-W	ULM
A	1204	G	26	1	1905	15	15	0	-1	54N30	9E45	SCHL-H	KIEL
A	1205	G	18	8	1914	1	30	0	-1	54N30	9E45	SCHL-H	ELMSHORN
A	1206	G	28	6	1908	2	0	0	-1	50N30	9E15	HESS	FRANKFURT A/M
A	1207	G	9	10	1905	7	30	0	-1	49N 0	11E30	BAYN	MAINBERG/UNTERF
A	1208	G	28	11	1910	1	0	0	-1	51N30	7E30	NDRH-W	BIELEFELD
A	1209	G	24	11	1913	11	45	0	-1	49N 0	11E30	BAYN	MUNCHEN
A	1210	G	21	2	1903	21	15	0	-1	49N 0	11E30	BAYN	MUNCHEN
A	1211	G	10	12	1888	10	53	0	-1	50N30	9E15	HESS	DARMSTADT
A	1212	G	30	4	1911	13	15	0	-1	51N30	7E30	NDRH-W	DUSSELDORF
A	1213	G	5	10	1924	23	30	0	-1	50N30	9E15	HESS	ROEDGEN B GIESS
A	1214	G	6	2	1901	7	15	0	-1	50N30	9E15	HESS	FRANKFURT A/M
A	1215	G	19	2	1916	2	30	0	-1	51N30	7E30	NDRH-W	ESSEN
A	1216	G	20	3	1863	2	30	0	-1	51N30	7E30	NDRH-W	KOLN
A	1217	G	12	7	1892	14	15	0	-1	51N30	7E30	NDRH-W	DUSSELDORF
A	1218	G	1	1	1889	8	0	0	-1	51N30	7E30	NDRH-W	WUPPERTAL-BARME
A	1219	G	5	7	1879	1	30	0	-1	51N30	7E30	NDRH-W	DETMOLD
A	1220	G	9	6	1924	6	45	0	-1	51N30	7E30	NDRH-W	SOVEN/SIEGKR
A	1221	G	14	12	1884	14	51	0	-1	54N30	9E45	SCHL-H	LUBECK
A	1222	G	29	9	1900	21	45	0	-1	49N 0	11E30	BAYN	MUNCHEN
A	1223	G	18	1	1922	20	15	0	-1	51N30	7E30	NDRH-W	BOCHUM
A	1224	G	27	2	1910	3	45	0	-1	49N 0	11E30	BAYN	NURNBERG
A	1225	G	15	9	1912	13	0	0	-1	51N30	7E30	NDRH-W	OBERHAUSEN
A	1226	G	20	8	1915	4	0	0	-1	51N30	7E30	NDRH-W	HERFORD B MINDE
A	1227	G	24	1	1921	2	45	0	-1	50N30	9E15	HESS	FRANKFURT A/M
A	1228	G	13	3	1912	16	15	0	-1	48N30	9E 0	BAD-W	MANNHEIM
A	1229	G	22	8	1929	19	30	0	-1	52N 0	10E 0	NIED-SA	OSNABRUCK
A	1230	G	30	8	1896	3	0	0	-1	48N30	9E 0	BAD-W	STUTTGART
A	1231	G	22	4	1899	2	0	0	-1	50N 0	7E 0	RHLD-PF	HUCKESWAGEN
A	1232	G	26	12	1874	10	23	0	-1	50N30	9E15	HESS	HANAU A M
A	1233	G	4	7	1925	16	45	0	-1	51N30	7E30	NDRH-W	DUSSELDORF
A	1234	G	3	10	1917	20	0	0	-1	51N30	7E30	NDRH-W	REES/RH
A	1235	G	14	4	1910	6	45	0	-1	49N 0	11E30	BAYN	NURNBERG
A	1236	G	29	7	1891	12	0	0	-1	51N30	7E30	NDRH-W	DUSSELDORF
A	1237	G	19	5	1893	19	30	0	-1	49N 0	11E30	BAYN	ROSENHEIM
A	1238	G	7	3	1902	2	30	0	-1	51N30	7E30	NDRH-W	ESSEN
A	1239	G	27	10	1930	19	45	0	-1	51N30	7E30	NDRH-W	KOLN-LINDENTHAL
A	1240	G	21	5	1922	13	15	0	-1	49N 0	11E30	BAYN	LINDAU BODENSEE
A	1241	G	22	2	1901	23	30	0	-1	51N30	7E30	NDRH-W	WUPPERTAL-BARME
A	1242	G	21	4	1909	2	0	0	-1	51N30	7E30	NDRH-W	GEVELSBERG/W
A	1243	G	5	11	1918	11	45	0	-1	50N30	9E15	HESS	FRANKFURT A/M
A	1244	G	6	9	1908	2	0	0	-1	48N30	9E 0	BAD-W	STUTTGART
A	1245	G	18	11	1921	12	30	0	-1	51N30	7E30	NDRH-W	MUHLHEIM RUHR
A	1246	G	10	5	1904	4	30	0	-1	48N30	9E 0	BAD-W	STUTTGART
A	1247	G	16	5	1913	13	45	0	-1	49N 0	11E30	BAYN	MUNCHEN
A	1248	S	13	4	1933	16	0	0	-1	47N33	7E35	SCHW	BASEL
A	1249	G	8	4	1925	5	15	0	-1	49N 0	11E30	BAYN	NEU-ULM
A	1250	G	12	8	1928	11	0	0	-1	50N 0	7E 0	RHLD-PF	LUDWIGSHAFEN
A	1251	G	7	3	1888	22	24	0	-1	48N30	9E 0	BAD-W	MANNHEIM
A	1252	G	12	8	1907	4	15	0	-1	51N30	7E30	NDRH-W	UNNA/WESTF
A	1253	G	26	7	1902	1	0	0	-1	50N30	9E15	HESS	FRANKFURT A/M
A	1254	G	13	6	1903	21	0	0	-1	49N 0	11E30	BAYN	MUNCHEN
A	1255	G	20	11	1892	16	20	0	-1	53N35	10E 0	HAMB	GROSS-BORSTEL B
A	1256	G	27	1	1915	18	0	0	-1	51N30	7E30	NDRH-W	WANNE-EICKEL
A	1257	G	4	1	1921	19	0	0	-1	51N30	7E30	NDRH-W	DUSSELDORF
A	1258	G	24	11	1908	16	0	0	-1	51N30	7E30	NDRH-W	DORTMUND
A	1259	G	13	8	1925	5	0	0	-1	51N30	7E30	NDRH-W	DUSSELDORF
A	1260	G	30	8	1926	22	15	0	-1	51N30	7E30	NDRH-W	MUNSTER
A	1261	G	25	1	1926	14	15	0	-1	51N30	7E30	NDRH-W	WUPPERTAL-ELBER
A	1262	G	12	10	1900	22	0	0	-1	52N 0	10E 0	NIED-SA	HILDESHEIM
A	1263	G	17	7	1905	11	0	0	-1	51N30	7E30	NDRH-W	DORTMUND
A	1264	G	19	12	1919	11	15	0	-1	52N 0	10E 0	NIED-SA	BRAUNSCHWEIG
A	1265	G	23	7	1899	7	30	0	-1	48N30	9E 0	BAD-W	MANNHEIM
A	1266	G	30	4	1922	21	15	0	-1	52N 0	10E 0	NIED-SA	LEER/OSTFRIESL
A	1267	G	11	10	1903	21	45	0	-1	54N30	9E45	SCHL-H	KIEL
A	1268	G	14	8	1902	8	0	0	-1	50N 0	7E 0	RHLD-PF	UERDINGEN/RHLD
A	1269	G	27	9	1920	15	30	0	-1	50N30	9E15	HESS	FRANKFURT A/M
A	1270	S	15	9	1919	5	0	0	-1	47N33	7E35	SCHW	BASEL
A	1271	S	31	10	1906	12	35	0	-1	47N33	7E35	SCHW	BASEL
A	1272	G	27	9	1894	14	0	0	-1	49N 0	11E30	BAYN	MUNCHEN
A	1273	G	29	1	1901	17	0	0	-1	50N30	9E15	HESS	FRANKFURT A/M
A	1274	G	16	9	1912	7	0	0	-1	51N30	7E30	NDRH-W	OSTERFELD/RHLD
A	1275	G	5	11	1931	22	30	0	-1	51N30	7E30	NDRH-W	KOLN
A	1276	G	26	5	1923	17	45	0	-1	51N30	7E30	NDRH-W	WUPPERTAL-ELBER
A	1277	G	12	6	1920	12	15	0	-1	51N30	7E30	NDRH-W	ESSEN
A	1278	G	13	12	1910	19	30	0	-1	50N30	9E15	HESS	FRANKFURT A/M
A	1279	G	5	9	1922	19	15	0	-1	51N30	7E30	NDRH-W	DORTMUND
A	1280	G	5	1	1929	13	0	0	-1	51N30	7E30	NDRH-W	KOLN-LINDENTHAL
A	1281	G	26	6	1912	22	30	0	-1	54N30	9E45	SCHL-H	ITZEHOE
A	1282	G	26	9	1909	14	30	0	-1	50N 0	7E 0	RHLD-PF	MAINZ
A	1283	G	23	6	1901	21	45	0	-1	51N30	7E30	NDRH-W	UNNA/WESTF
A	1284	G	7	8	1928	5	15	0	-1	49N 0	11E30	BAYN	HOHENSCHWANGAU
A	1285	G	24	4	1913	22	0	0	-1	51N30	7E30	NDRH-W	ESSEN
A	1286	G	24	8	1899	11	30	0	-1	51N30	7E30	NDRH-W	KOLN
A	1287	G	24	4	1898	17	30	0	-1	51N30	7E30	NDRH-W	BONN
A	1288	G	27	2	1871	21	14	0	-1	49N 0	11E30	BAYN	PIFLAS/BAYERN
A	1289	G	21	10	1884	12	0	0	-1	51N30	7E30	NDRH-W	GELSENKIRCHEN
A	1290	G	4	7	1906	20	30	0	-1	51N30	7E30	NDRH-W	KOLN
A	1291	G	1	12	1895	6	30	0	-1	54N30	9E45	SCHL-H	FLENSBURG
A	1292	G	2	10	1899	1	30	0	-1	51N30	7E30	NDRH-W	BONN
A	1293	G	30	11	1891	7	44	0	-1	49N 0	11E30	BAYN	MUNCHEN
A	1294	G	28	10	1914	3	30	0	-1	52N 0	10E 0	NIED-SA	OSNABRUCK
A	1295	G	30	9	1893	18	30	0	-1	52N 0	10E 0	NIED-SA	OSTERODE HARZ
A	1296	G	7	8	1897	8	0	0	-1	49N 0	11E30	BAYN	TROSTBERG/BAYER
A	1297	G	14	11	1924	8	30	0	-1	51N30	7E30	NDRH-W	KOLN-LINDENTHAL
A	1298	G	30	10	1862	23	0	0	-1	51N30	7E30	NDRH-W	WUPPERTAL-ELBER
A	1299	G	27	7	1874	6	54	40	-1	53N 5	8E50	BREM	BREMEN
A	1300	G	23	6	1902	16	15	0	-1	52N 0	10E 0	NIED-SA	OSNABRUCK
A	1301	G	6	1	1929	5	15	0	-1	51N30	7E30	NDRH-W	DUSSELDORF
A	1302	G	16	4	1929	20	15	0	-1	51N30	7E30	NDRH-W	KOLN
A	1303	G	12	8	1892	3	15	0	-1	49N 0	11E30	BAYN	MUNCHEN
A	1304	G	22	9	1924	4	0	0	-1	48N30	9E 0	BAD-W	STUTTGART
A	1305	G	1	1	1918	17	45	0	-1	51N30	7E30	NDRH-W	WITTEN/RUHR
A	1306	G	28	4	1927	12	30	0	-1	48N30	9E 0	BAD-W	STUTTGART
A	1307	G	9	5	1879	14	24	0	-1	48N30	9E 0	BAD-W	KARLSRUHE
A	1308	B	18	6	1848	13	38	0	0	50N39	5E30	LIE	PEPINSTER
A	1309	B	6	1	1887	3	38	0	0	50N39	5E30	LIE	LIEGE
A	1310	B	14	5	1870	14	47	0	0	51N13	3E15	WVL	COURTRAI
A	1311	B	24	6	1850	6	45	0	0	51N 5	3E45	OVL	GAND
A	1312	B	21	2	1883	6	43	0	0	50N51	4E15	BRA	VILVOORDE
A	1313	B	31	8	1882	17	43	0	0	50N51	4E15	BRA	BRUXELLES
A	1314	B	24	1	1897	1	0	0	0	50N23	4E30	HAI	TIRLEMONT
A	1315	B	18	10	1838	10	15	0	0	51N 5	3E45	OVL	GAND
A	1316	B	13	4	1819	17	45	0	0	51N 5	3E45	OVL	ZELZATE
A	1317	B	8	7	1895	23	0	0	0	51N14	4E30	ANT	ANVERS
A	1318	N	6	3	1904	3	41	28	0	52N22	4E38	NH	AMSTERDAM
A	1319	N	14	8	1850	9	12	8	0	52N 5	4E28	ZH	DORDRECHT
A	1320	N	8	8	1852	21	41	28	0	52N22	4E38	NH	AMSTERDAM
A	1321	N	10	6	1838	18	3	44	0	53N13	6E34	GR	GRONINGEN
A	1322	N	30	8	1844	7	40	12	0	51N19	4E57	B	TURNHOUT
A	1323	N	24	4	1838	0	41	28	0	52N22	4E38	NH	AMSTERDAM
A	1324	N	29	7	1853	5	42	8	0	52N 5	4E28	ZH	ROTTERDAM
A	1325	N	31	10	1885	17	42	0	0	51N14	4E30	B	ANVERS
A	1326	N	2	8	1848	9	12	8	0	52N 5	4E28	ZH	MIDDELBURG
A	1327	N	28	9	1901	17	41	28	0	52N22	4E38	NH	AMSTERDAM
A	1328	N	5	9	1842	19	42	8	0	52N 5	4E28	ZH	MIDDELHARNIS
A	1329	N	19	4	1850	11	51	24	0	51N59	5E54	GE	ZUTFEN
A	1330	N	14	5	1882	21	42	8	0	52N 5	4E28	ZH	S GRAVENHAGE
A	1331	N	5	4	1890	10	41	28	0	52N22	4E38	NH	AMSTERDAM
A	1332	N	13	8	1912	8	40	28	0	52N22	4E38	NH	BLARICUM
A	1333	N	19	4	1890	4	42	8	0	52N 5	4E28	ZH	S GRAVENHAGE
A	1334	N	3	10	1895	3	42	8	0	52N 5	4E28	ZH	ROTTERDAM
A	1335	N	26	3	1881	14	41	28	0	52N22	4E38	NH	AMSTERDAM
A	1336	N	22	1	1907	21	9	28	0	52N 6	5E 8	U	UTRECHT
A	1337	N	7	9	1880	9	12	8	0	52N 5	4E28	ZH	S GRAVENHAGE
A	1338	N	2	3	1896	6	12	8	0	52N 5	4E28	ZH	LEIDEN
A	1339	N	30	10	1893	22	42	8	0	52N 5	4E28	ZH	LEIDEN
A	1340	N	25	3	1837	4	38	44	0	51N42	5E19	NB	BREDA
A	1341	N	13	1	1884	13	41	28	0	52N22	4E38	NH	AMSTERDAM
A	1342	N	17	1	1834	6	41	28	0	52N22	4E38	NH	AMSTERDAM
A	1343	N	2	11	1866	5	42	8	0	52N 5	4E28	ZH	ROTTERDAM
A	1344	N	11	11	1864	4	42	8	0	52N 5	4E28	ZH	ROTTERDAM
A	1345	N	5	10	1873	15	42	8	0	52N 5	4E28	ZH	ROTTERDAM
A	1346	N	7	3	1872	22	42	8	0	52N 5	4E28	ZH	ROTTERDAM
A	1347	N	9	9	1833	16	42	8	0	52N 5	4E28	ZH	S GRAVENHAGE
A	1348	N	27	5	1864	21	42	8	0	52N 5	4E28	ZH	S GRAVENHAGE
A	1349	N	9	12	1833	8	41	28	0	52N22	4E38	NH	AMSTERDAM
