# http://cura.free.fr/gauq/902gdE2c.html
# 13109 New Birth Data (PARIS 14). Series E, volume 2c
# Children born in the years 1923, 1924 and 1929 in Port-Royal Maternity (Unpublished Data)
# Series E: Planetary Heredity. A Reappraisal on 50,000 subjects (Volume 2c)
# by Michel et Françoise GAUQUELIN
# [3rd CURA's edition, revised by Patrice Guinard : February 2009]
# Port-Royal Maternity 皇家港婦產醫院

# Notice #5822 出現 Feb/31 , 移除 , 原始檔案 #8224無NUM , 手動填上

# NUM : Number (from 1 to 13116)
# SEX : M = mother ; F = father ; D = daughter ; S = son
# 沒有 PL (出生地點) !
# DAY : Day of birth
# MON : Month of birth
# YEA : Year of birth
# H : Hour of birth ; Birthtime is converted to standard time, either for zone 0 (= GMT) or -1 (= CET)
# MN : Minutes
# SEC : Seconds
# Ci : Ci code (see the Introduction), sometimes missing
# TZ : Time Zone at the place of birth and date of birth (0 or -1)
# LAT : Latitude of Birth place
# LON : Longitude of Birth place
# COD : Abbreviated Code of Birth place indicating the French "Département"
# (The Birth place is not mentioned)

# 0    1   2   3   4  5  6   7   8   9       10      11  12
#NUM	SEX	DAY	MON	YEA	H	MN	SEC	Ci	TZ      LAT     LON	COD

7206	D	12	10	1929	22	45	0	09	0	48N50	2E20	75
7207	F	20	11	1908	08	50	40	01	0	49N26	1E05	76
7208	M	11	11	1902	12	50	40	09	0	48N27	1E30	28
7209	D	26	12	1929	09	50	0	03	0	48N50	2E20	75
7210	F	27	11	1908	01	30	40	04	0	48N50	2E08	78
7211	M	08	05	1906	08	50	40	13	0	48N50	2E20	75
7212	S	24	01	1929	05	0	0	01	0	48N50	2E20	75
7213	F	27	11	1908	19	50	40	04	0	49N54	2E18	80
7214	M	26	12	1902	07	50	40	06	0	49N01	1E11	27
7215	S	26	12	1929	04	20	0	03	0	48N50	2E20	75
7216	F	30	11	1908	11	50	40	02	0	48N50	2E20	75
7217	M	16	02	1908	0	50	40	05	0	48N50	2E20	75
7218	D	31	08	1929	14	35	0	06	0	48N50	2E20	75
7219	F	16	12	1908	0	50	40	04	0	44N27	1E26	46
7220	M	26	09	1906	15	50	40	11	0	48N31	2W45	22
7221	D	08	12	1929	0	15	0	08	0	48N50	2E20	75
7222	F	16	12	1908	17	50	40	04	0	48N50	2E20	75
7223	M	21	05	1908	03	50	40	07	0	48N50	2E20	75
7224	D	05	10	1929	09	35	0	04	0	48N50	2E20	75
7225	F	17	12	1908	14	50	40	03	0	48N50	2E20	75
7226	M	16	07	1902	07	50	40	05	0	48N46	5E10	55
7227	S	07	07	1929	19	05	0	06	0	48N50	2E20	75
7228	F	25	12	1908	01	20	40	08	0	48N50	2E20	75
7229	M	26	07	1908	06	50	40	06	0	48N50	2E20	75
7230	S	25	04	1929	10	05	0	04	0	48N50	2E20	75
7231	F	30	12	1908	0	20	40	04	0	47N13	1W35	44
7232	M	13	08	1902	02	50	40	01	0	49N26	1E05	76
7233	D	30	07	1929	14	05	0	03	0	48N50	2E20	75
7234	F	31	12	1908	15	50	40	04	0	43N12	2E21	11
7235	M	03	06	1907	14	50	40	08	0	43N12	2E21	11
7236	S	29	06	1929	07	0	0	02	0	48N50	2E20	75
7237	F	20	03	1909	19	0	0	07	-1	48N05	7E21	68
7238	M	03	04	1905	14	50	40	09	0	48N50	2E20	75
7239	S	26	06	1929	04	30	0	0	0	48N50	2E20	75
7240	F	14	04	1909	04	50	40	02	0	48N50	2E20	75
7241	M	21	12	1909	12	50	40	11	0	48N27	1E30	28
7242	S	02	10	1929	0	05	0	03	0	48N50	2E20	75
7243	F	01	05	1909	19	50	40	08	0	48N50	2E20	75
7244	M	11	12	1911	19	0	0	04	0	48N50	2E20	75
7245	D	03	09	1929	19	0	0	01	0	48N50	2E20	75
7246	F	21	06	1909	09	20	40	11	0	46N34	3E20	03
7247	M	27	01	1898	09	50	40	07	0	49N26	1E05	76
7248	D	26	03	1929	20	45	0	04	0	48N50	2E20	75
7249	F	07	08	1909	06	50	40	10	0	47N40	2W44	56
7250	M	11	07	1905	0	50	40	01	0	46N35	0E20	86
7251	D	20	03	1929	10	25	0	06	0	48N50	2E20	75
7252	F	15	08	1909	10	50	40	0	0	48N33	2E40	77
7253	M	15	03	1911	15	0	0	08	0	48N50	2E20	75
7254	D	22	05	1929	14	0	0	02	0	48N50	2E20	75
7255	F	27	08	1909	05	50	40	08	0	49N07	1W05	50
7256	M	05	04	1904	0	50	40	03	0	49N11	0W22	14
7257	D	12	05	1929	10	45	0	09	0	48N50	2E20	75
7258	F	08	09	1909	01	50	40	10	0	48N50	2E20	75
7259	M	03	02	1910	17	50	40	10	0	48N50	2E20	75
7260	S	28	12	1929	22	30	0	04	0	48N50	2E20	75
7261	F	26	09	1909	14	50	40	12	0	46N17	1E52	23
7262	M	20	12	1907	14	50	40	07	0	48N46	5E10	55
7263	D	20	12	1929	22	50	0	01	0	48N50	2E20	75
7264	F	20	12	1909	11	50	40	06	0	48N50	2E20	75
7265	M	01	04	1912	12	0	0	01	0	48N50	2E20	75
7266	D	24	09	1929	0	45	0	05	0	48N50	2E20	75
7267	F	30	01	1910	17	50	40	01	0	49N07	1W05	50
7268	M	16	09	1903	06	50	40	02	0	44N12	0E38	47
7269	D	19	11	1929	07	30	0	03	0	48N50	2E20	75
7270	F	21	06	1910	22	50	40	12	0	48N50	2E20	75
7271	M	09	05	1910	09	20	40	06	0	48N50	2E20	75
7272	S	20	02	1929	17	20	0	06	0	48N50	2E20	75
7273	S	20	02	1929	17	20	0	06	0	48N50	2E20	75
7274	F	23	07	1910	05	50	40	09	0	49N01	1E11	27
7275	M	31	10	1907	06	50	40	02	0	48N31	2W45	22
7276	S	30	07	1929	05	35	0	03	0	48N50	2E20	75
7277	F	22	08	1910	11	50	40	18	0	49N54	2E18	80
7278	M	01	01	1912	04	0	0	07	0	47N54	1E54	45
7279	D	29	01	1929	01	50	0	07	0	48N50	2E20	75
7280	F	03	09	1910	17	20	40	03	0	49N01	1E11	27
7281	M	22	03	1910	08	50	40	08	0	44N21	2E34	12
7282	S	04	07	1929	07	45	0	04	0	48N50	2E20	75
7283	F	12	09	1910	17	50	40	02	0	48N50	2E20	75
7284	M	03	05	1902	22	20	40	01	0	48N50	2E20	75
7285	D	29	08	1929	02	05	0	02	0	48N50	2E20	75
7286	F	25	03	1911	17	0	0	12	0	44N21	2E34	12
7287	M	04	06	1909	09	50	40	02	0	47N54	1E54	45
7288	D	31	12	1929	12	40	0	07	0	48N50	2E20	75
7289	F	04	04	1872	01	34	08		0	43N32	6E28	83
7290	M	25	11	1888	07	55	40	06	0	49N26	1E05	76
7291	S	20	02	1924	14	15	0	17	0	48N50	2E20	75
7292	F	29	01	1873	10	11	0		0	48N31	2W45	22
7293	M	10	11	1885	12	11	0	15	0	48N31	2W45	22
7294	D	03	08	1923	15	15	0	11	0	48N50	2E20	75
7295	F	18	02	1873	08	50	40		0	48N50	2E20	75
7296	M	14	07	1878	06	45	40		0	47N48	3E35	89
7297	S	29	01	1924	09	45	0	20	0	48N50	2E20	75
7298	F	22	01	1874	22	39	28		0	48N07	5E08	52
7299	M	31	07	1888	03	36	28	02	0	48N50	2E08	78
7300	D	30	05	1923	14	0	0	11	0	48N50	2E20	75
7301	F	19	04	1874	02	24	0		0	48N27	1E30	28
7302	M	26	01	1891	16	51	28	01	0	48N50	2E08	78
7303	S	31	03	1924	0	20	0	10	0	48N50	2E20	75
7304	F	11	08	1874	10	52	24		0	47N54	1E54	45
7305	M	11	11	1881	22	16	24		0	48N 0	4W06	29
7306	S	27	12	1923	15	35	0	11	0	48N50	2E20	75
7307	F	27	08	1874	09	49	44		0	44N21	2E34	12
7308	M	02	10	1880	01	49	44		0	44N21	2E34	12
7309	D	13	01	1923	23	30	0	10	0	48N50	2E20	75
7310	F	15	03	1876	10	51	40		0	49N26	2E05	60
7311	M	04	08	1884	06	52	32	01	0	46N17	1E52	23
7312	S	22	01	1924	02	30	0	13	0	48N50	2E20	75
7313	F	06	05	1876	22	42	32		0	48N57	4E22	51
7314	M	18	07	1897	04	50	40	01	0	46N18	4E50	71
7315	S	29	05	1923	05	30	0	12	0	48N50	2E20	75
7316	F	09	08	1877	14	50	40		0	48N50	2E20	75
7317	M	14	08	1893	22	50	40	07	0	48N50	2E20	75
7318	S	16	07	1929	17	45	0	16	0	48N50	2E20	75
7319	F	06	10	1877	07	55	0		0	45N50	1E15	87
7320	M	15	10	1891	15	50	40	02	0	48N50	2E20	75
7321	S	22	04	1923	05	35	0	12	0	48N50	2E20	75
7322	F	12	06	1878	03	53	16		0	46N49	1E41	36
7323	M	05	05	1888	03	50	40	0	0	48N50	2E20	75
7324	S	13	04	1923	12	10	0	11	0	48N50	2E20	75
7325	F	21	08	1878	07	51	28		0	48N50	2E08	78
7326	M	24	03	1885	01	51	28	01	0	48N50	2E08	78
7327	S	10	06	1929	17	10	0	15	0	48N50	2E20	75
7328	F	01	09	1878	11	10	56		0	47N40	2W44	56
7329	M	01	09	1891	07	50	40	10	0	49N26	2E05	60
7330	S	18	10	1923	19	30	0	14	0	48N50	2E20	75
7331	F	12	07	1879	0	49	44		0	44N21	2E34	12
7332	M	18	09	1888	22	49	44	08	0	44N21	2E34	12
7333	S	20	03	1929	11	0	0	11	0	48N50	2E20	75
7334	F	30	08	1879	19	47	40		0	45N47	3E05	63
7335	M	27	05	1889	22	47	40	07	0	45N47	3E05	63
7336	S	14	09	1929	22	45	0	15	0	48N50	2E20	75
7337	F	29	08	1880	17	50	40		0	48N50	2E20	75
7338	M	26	02	1882	22	10	56		0	47N40	2W44	56
7339	S	10	07	1923	11	45	0	14	0	48N50	2E20	75
7340	F	07	09	1880	03	50	40		0	48N50	2E20	75
7341	M	02	01	1880	07	20	40		0	48N50	2E20	75
7342	S	03	05	1923	04	10	0	10	0	48N50	2E20	75
7343	F	06	03	1881	06	57	36		0	43N39	0E36	32
7344	M	11	03	1900	04	50	40	01	0	48N50	2E20	75
7345	D	23	01	1924	17	15	0	16	0	48N50	2E20	75
7346	F	19	03	1881	22	40	40		0	46N18	4E50	71
7347	M	28	05	1887	16	50	16	08	0	44N56	2E26	15
7348	S	22	02	1924	13	0	0	10	0	48N50	2E20	75
7349	F	19	04	1881	01	50	40		0	48N50	2E20	75
7350	M	15	10	1882	02	50	40		0	48N50	2E20	75
7351	S	23	05	1924	0	30	0	17	0	48N50	2E20	75
7352	F	26	03	1882	18	47	40		0	50N39	3E05	59
7353	M	05	02	1886	04	17	40	14	0	50N39	3E05	59
7354	S	23	02	1924	03	0	0	12	0	48N50	2E20	75
7355	F	01	07	1882	01	30	36		-1	48N05	7E21	68
7356	M	18	01	1887	04	30	36	11	-1	48N05	7E21	68
7357	D	27	09	1923	22	25	0	20	0	48N50	2E20	75
7358	F	05	07	1882	21	17	40		0	50N39	3E05	59
7359	M	20	10	1888	02	47	40	14	0	50N39	3E05	59
7360	S	13	04	1923	08	0	0	11	0	48N50	2E20	75
7361	F	21	08	1882	09	57	36		0	43N39	0E36	32
7362	M	20	02	1903	05	50	40	04	0	48N27	1E30	28
7363	S	24	06	1929	12	45	0	10	0	48N50	2E20	75
7364	F	18	09	1882	13	50	40		0	48N50	2E20	75
7365	M	21	09	1899	23	50	40	05	0	48N50	2E20	75
7366	S	27	02	1929	10	30	0	19	0	48N50	2E20	75
7367	F	20	04	1883	18	50	40		0	48N50	2E20	75
7368	M	01	09	1889	02	20	40	01	0	48N50	2E20	75
7369	S	17	10	1929	14	25	0	17	0	48N50	2E20	75
7370	F	27	05	1883	09	50	40		0	48N50	2E20	75
7371	M	04	07	1898	0	50	40	05	0	48N50	2E20	75
7372	S	13	06	1923	20	0	0	17	0	48N50	2E20	75
7373	F	23	06	1883	22	45	40		0	47N48	3E35	89
7374	M	23	10	1885	0	36	20	12	0	45N34	5E55	73
7375	S	05	03	1929	06	10	0	11	0	48N50	2E20	75
7376	F	12	08	1883	09	45	40		0	47N48	3E35	89
7377	M	27	06	1889	21	20	40	0	0	48N50	2E20	75
7378	D	20	03	1924	22	45	0	10	0	48N50	2E20	75
7379	F	29	10	1883	19	50	40		0	48N50	2E20	75
7380	M	23	03	1896	21	50	40	06	0	48N07	1W40	35
7381	S	21	02	1924	05	0	0	12	0	48N50	2E20	75
7382	F	23	11	1883	17	11	0		0	48N31	2W45	22
7383	M	20	04	1896	06	50	40	01	0	48N 0	4W06	29
7384	D	24	03	1923	03	50	0	19	0	48N50	2E20	75
7385	F	07	01	1884	15	50	40	02	0	48N50	2E20	75
7386	M	11	02	1893	16	50	40	03	0	44N21	2E34	12
7387	S	16	04	1929	02	15	0	16	0	48N50	2E20	75
7388	F	14	02	1884	18	50	40	01	0	48N50	2E20	75
7389	M	28	10	1903	14	50	40	05	0	48N57	4E22	51
7390	D	01	08	1929	01	30	0	18	0	48N50	2E20	75
7391	F	16	08	1884	16	50	40	02	0	48N50	2E20	75
7392	M	11	08	1891	12	50	40	08	0	48N50	2E20	75
7393	S	10	06	1929	07	10	0	15	0	48N50	2E20	75
7394	F	19	08	1884	22	16	24	02	0	48N 0	4W06	29
7395	M	04	07	1888	18	16	24	03	0	48N 0	4W06	29
7396	D	17	02	1923	15	35	0	11	0	48N50	2E20	75
7397	F	04	10	1884	19	49	44	07	0	44N21	2E34	12
7398	M	31	03	1899	10	50	40	04	0	48N50	2E20	75
7399	S	15	03	1929	05	45	0	17	0	48N50	2E20	75
7400	F	06	11	1884	01	34	08	07	0	43N32	6E28	83
7401	M	28	09	1893	03	50	40	09	0	48N50	2E08	78
7402	S	20	01	1923	08	30	0	13	0	48N50	2E20	75
7403	F	17	03	1885	05	50	40	04	0	48N50	2E20	75
7404	M	30	06	1885	10	50	40	0	0	48N50	2E20	75
7405	D	23	02	1924	12	10	0	12	0	48N50	2E20	75
7406	F	30	04	1885	04	16	24	01	0	48N 0	4W06	29
7407	M	04	10	1893	19	50	40	06	0	43N37	1E26	31
7408	S	28	05	1924	14	0	0	14	0	48N50	2E20	75
7409	F	16	07	1885	07	35	12	04	0	48N42	6E12	54
7410	M	18	05	1889	10	06	20	01	0	47N13	1W35	44
7411	D	20	03	1924	02	45	0	10	0	48N50	2E20	75
7412	F	22	07	1885	11	47	40	04	0	50N39	3E05	59
7413	M	04	02	1889	03	47	40	02	0	50N39	3E05	59
7414	S	15	09	1929	07	45	0	10	0	48N50	2E20	75
7415	F	23	07	1885	04	34	08	02	0	48N10	6E28	88
7416	M	26	10	1893	03	50	40	12	0	48N46	5E10	55
7417	S	27	02	1923	21	05	0	17	0	48N50	2E20	75
7418	F	07	09	1885	11	50	40	05	0	48N50	2E20	75
7419	M	15	11	1892	09	50	40	10	0	48N50	2E20	75
7420	S	30	04	1929	13	40	0	11	0	48N50	2E20	75
7421	F	20	09	1885	14	50	40	02	0	48N50	2E20	75
7422	M	15	01	1894	08	50	40	01	0	44N56	2E26	15
7423	D	22	03	1929	12	0	0	10	0	48N50	2E20	75
7424	F	23	09	1885	03	52	24	16	0	47N54	1E54	45
7425	M	08	04	1888	03	52	24	03	0	47N54	1E54	45
7426	D	18	10	1929	02	0	0	14	0	48N50	2E20	75
7427	F	23	09	1885	19	55	0	16	0	45N50	1E15	87
7428	M	07	05	1891	0	50	40	08	0	45N50	1E15	87
7429	S	02	11	1923	06	30	0	13	0	48N50	2E20	75
7430	F	09	10	1885	0	14	0	07	-1	48N35	7E45	67
7431	M	07	08	1893	20	50	40	18	0	48N18	4E05	10
7432	S	24	06	1929	08	50	0	10	0	48N50	2E20	75
7433	F	16	11	1885	0	54	40	01	0	44N01	1E20	82
7434	M	07	03	1890	04	02	0	07	0	43N54	0W30	40
7435	S	08	10	1929	04	0	0	18	0	48N50	2E20	75
7436	F	24	11	1885	22	01	28	02	0	49N11	0W22	14
7437	M	09	04	1895	10	50	40	07	0	47N40	2W44	56
7438	S	21	06	1923	01	10	0	10	0	48N50	2E20	75
7439	F	18	12	1885	13	32	40	05	0	50N39	3E05	59
7440	M	19	09	1893	12	20	40	10	0	46N59	3E09	58
7441	S	30	05	1923	13	25	0	11	0	48N50	2E20	75
7442	F	18	01	1886	20	35	12	01	0	48N42	6E12	54
7443	M	20	05	1891	05	50	40	08	0	48N50	2E20	75
7444	D	11	12	1929	20	55	0	11	0	48N50	2E20	75
7445	F	23	02	1886	01	45	32	05	0	49N34	3E37	02
7446	M	24	03	1897	12	50	40	09	0	48N33	2E40	77
7447	S	23	04	1923	05	40	0	10	0	48N50	2E20	75
7448	F	04	03	1886	04	34	08	06	0	48N10	6E28	88
7449	M	20	06	1889	16	34	08	04	0	48N10	6E28	88
7450	S	24	12	1923	14	25	0	11	0	48N50	2E20	75
7451	F	10	03	1886	18	39	20	07	0	48N46	5E10	55
7452	M	30	04	1893	06	50	40	04	0	48N46	5E10	55
7453	S	15	03	1923	04	45	0	10	0	48N50	2E20	75
7454	F	20	03	1886	23	03	0	15	0	48N04	0W45	53
7455	M	27	07	1886	0	59	40	14	0	48N26	0E05	61
7456	D	18	10	1923	16	25	0	14	0	48N50	2E20	75
7457	F	08	06	1886	18	51	40	11	0	49N26	2E05	60
7458	M	06	06	1892	05	50	40	04	0	49N26	2E05	60
7459	S	09	02	1929	13	0	0	13	0	48N50	2E20	75
7460	F	10	06	1886	12	49	20	05	0	48N33	2E40	77
7461	M	17	01	1896	05	50	40	15	0	48N50	2E20	75
7462	S	20	03	1929	22	45	0	11	0	48N50	2E20	75
7463	F	12	06	1886	0	54	0	14	0	48N27	1E30	28
7464	M	23	08	1892	03	50	40	08	0	48N50	2E08	78
7465	S	31	03	1924	22	40	0	10	0	48N50	2E20	75
7466	F	20	08	1886	05	50	40	05	0	48N50	2E20	75
7467	M	17	03	1892	09	50	40	05	0	45N46	4E50	69
7468	S	22	05	1924	0	50	0	20	0	48N50	2E20	75
7469	F	16	12	1886	19	39	20	09	0	48N46	5E10	55
7470	M	03	10	1891	13	50	40	07	0	48N33	2E40	77
7471	D	18	10	1929	05	05	0	14	0	48N50	2E20	75
7472	F	13	01	1887	01	35	16	03	-1	49N07	6E11	57
7473	M	27	04	1891	15	50	40	02	0	45N16	1E46	19
7474	D	16	08	1929	10	10	0	10	0	48N50	2E20	75
7475	F	15	01	1887	18	51	28	15	0	43N55	2E08	81
7476	M	21	03	1894	05	50	40	12	0	43N55	2E08	81
7477	D	20	03	1924	02	55	0	10	0	48N50	2E20	75
7478	F	24	02	1887	18	49	20	02	0	48N33	2E40	77
7479	M	22	07	1892	21	50	40	12	0	48N07	5E08	52
7480	D	27	09	1923	07	50	0	20	0	48N50	2E20	75
7481	F	22	03	1887	21	04	20	09	0	49N07	1W05	50
7482	M	07	05	1887	12	04	20	06	0	49N07	1W05	50
7483	S	05	02	1924	06	55	0	15	0	48N50	2E20	75
7484	F	30	03	1887	22	35	52	0	0	47N15	6E02	25
7485	M	27	09	1906	19	50	40	06	0	47N15	6E02	25
7486	S	09	02	1929	16	25	0	13	0	48N50	2E20	75
7487	F	04	04	1887	16	50	40	11	0	48N50	2E20	75
7488	M	20	09	1887	10	50	40	0	0	48N50	2E20	75
7489	D	23	01	1924	18	25	0	16	0	48N50	2E20	75
7490	F	02	05	1887	21	06	40	12	0	48N07	1W40	35
7491	M	28	09	1890	10	11	0	05	0	48N31	2W45	22
7492	D	07	09	1929	15	45	0	16	0	48N50	2E20	75
7493	F	26	06	1887	04	51	40	01	0	49N26	2E05	60
7494	M	22	12	1893	12	50	40	01	0	49N54	2E18	80
7495	S	21	09	1929	07	30	0	10	0	48N50	2E20	75
7496	F	18	07	1887	18	55	40	09	0	49N26	1E05	76
7497	M	07	04	1893	03	0	0	08	-1	49N07	6E11	57
7498	S	30	04	1929	22	05	0	11	0	48N50	2E20	75
7499	F	08	08	1887	01	48	56	07	0	50N18	2E46	62
7500	M	30	08	1895	15	50	40	03	0	50N18	2E46	62
7501	D	21	02	1924	23	50	0	12	0	48N50	2E20	75
7502	F	22	08	1887	06	50	40	08	0	48N50	2E20	75
7503	M	16	09	1893	22	50	40	07	0	48N50	2E20	75
7504	D	27	09	1929	0	50	0	11	0	48N50	2E20	75
7505	F	03	11	1887	15	39	08	09	0	46N12	5E13	01
7506	M	12	02	1893	13	50	40	04	0	46N12	5E13	01
7507	D	11	08	1929	14	10	0	12	0	48N50	2E20	75
7508	F	01	01	1888	04	15	32	06	0	49N34	3E37	02
7509	M	17	11	1887	17	45	32	06	0	49N34	3E37	02
7510	S	09	03	1924	22	0	0	10	0	48N50	2E20	75
7511	F	03	01	1888	13	35	12	01	0	48N42	6E12	54
7512	M	04	01	1887	12	06	20	07	0	47N13	1W35	44
7513	D	12	03	1929	06	05	0	20	0	48N50	2E20	75
7514	F	09	01	1888	22	17	40	03	0	50N39	3E05	59
7515	M	08	06	1896	05	50	40	08	0	48N50	2E20	75
7516	S	07	09	1929	04	0	0	16	0	48N50	2E20	75
7517	F	12	01	1888	03	35	12	04	0	48N42	6E12	54
7518	M	11	06	1895	04	50	40	09	0	48N42	6E12	54
7519	D	02	11	1929	20	55	0	13	0	48N50	2E20	75
7520	F	13	01	1888	17	50	40	19	0	48N50	2E20	75
7521	M	20	05	1895	10	50	40	05	0	48N50	2E20	75
7522	S	16	05	1929	11	50	0	11	0	48N50	2E20	75
7523	F	16	03	1888	03	55	40	17	0	49N26	1E05	76
7524	M	01	05	1898	06	20	40	11	0	49N01	1E11	27
7525	D	16	07	1929	11	25	0	16	0	48N50	2E20	75
7526	F	26	03	1888	18	47	24	0	0	46N59	3E09	58
7527	M	17	06	1889	03	17	24	01	0	46N59	3E09	58
7528	D	31	03	1924	10	25	0	10	0	48N50	2E20	75
7529	F	09	05	1888	19	11	0	13	0	48N31	2W45	22
7530	M	12	08	1887	06	11	0	0	0	48N31	2W45	22
7531	S	09	03	1924	15	50	0	10	0	48N50	2E20	75
7532	F	30	05	1888	06	50	40	05	0	48N50	2E20	75
7533	M	10	12	1885	12	11	0	03	0	48N31	2W45	22
7534	S	14	08	1929	12	05	0	18	0	48N50	2E20	75
7535	F	23	06	1888	18	25	40	11	0	49N26	1E05	76
7536	M	12	06	1886	0	01	28	14	0	43N18	0W22	64
7537	S	14	06	1923	22	10	0	12	0	48N50	2E20	75
7538	F	25	07	1888	02	50	40	03	0	48N50	2E20	75
7539	M	23	04	1898	22	50	40	06	0	45N50	1E15	87
7540	D	21	02	1924	06	20	0	12	0	48N50	2E20	75
7541	F	09	08	1888	21	50	16	01	0	44N56	2E26	15
7542	M	22	05	1892	08	50	40	11	0	45N16	1E46	19
7543	D	28	05	1924	03	15	0	14	0	48N50	2E20	75
7544	F	22	08	1888	0	42	32	03	0	48N57	4E22	51
7545	M	04	09	1889	0	42	32	01	0	48N57	4E22	51
7546	D	22	02	1924	11	15	0	10	0	48N50	2E20	75
7547	F	26	08	1888	0	54	16	02	0	44N27	1E26	46
7548	M	10	10	1886	22	21	28	16	0	48N50	2E08	78
7549	S	20	03	1929	19	30	0	11	0	48N50	2E20	75
7550	F	04	09	1888	17	57	36	0	0	43N39	0E36	32
7551	M	15	03	1898	14	50	40	20	0	49N26	1E05	76
7552	S	19	10	1923	14	10	0	10	0	48N50	2E20	75
7553	F	17	02	1889	22	50	40	11	0	48N50	2E20	75
7554	M	02	11	1890	03	55	40	07	0	49N26	1E05	76
7555	D	14	05	1929	09	15	0	11	0	48N50	2E20	75
7556	F	04	03	1889	11	59	40	03	0	43N14	0E05	65
7557	M	15	09	1885	10	50	40	15	0	48N50	2E20	75
7558	S	16	04	1929	07	30	0	16	0	48N50	2E20	75
7559	F	18	03	1889	06	50	40	06	0	48N50	2E20	75
7560	M	28	08	1894	20	50	40	06	0	47N24	0E42	37
7561	D	17	07	1929	18	40	0	10	0	48N50	2E20	75
7562	F	14	05	1889	02	45	40	03	0	47N48	3E35	89
7563	M	08	05	1888	06	50	40	14	0	48N50	2E20	75
7564	S	21	05	1924	09	45	0	18	0	48N50	2E20	75
7565	F	09	08	1889	01	34	08	03	0	48N10	6E28	88
7566	M	24	02	1891	16	34	08	04	0	48N10	6E28	88
7567	D	24	01	1924	17	15	0	11	0	48N50	2E20	75
7568	F	13	08	1889	09	50	40	14	0	48N50	2E20	75
7569	M	02	12	1892	13	50	40	03	0	47N35	1E20	41
7570	D	30	03	1924	0	0	0	17	0	48N50	2E20	75
7571	F	17	09	1889	11	20	40	03	0	48N50	2E20	75
7572	M	02	08	1891	17	50	40	12	0	48N07	1W40	35
7573	S	16	07	1929	01	45	0	16	0	48N50	2E20	75
7574	F	05	01	1890	19	10	56	07	0	47N40	2W44	56
7575	M	27	07	1901	05	50	40	05	0	45N11	0E44	24
7576	D	25	02	1923	10	15	0	18	0	48N50	2E20	75
7577	F	12	01	1890	03	40	24	04	0	44N56	4E54	26
7578	M	06	01	1892	0	50	40	18	0	44N56	4E54	26
7579	D	13	06	1923	09	30	0	17	0	48N50	2E20	75
7580	F	19	04	1890	01	20	40	07	0	48N50	2E20	75
7581	M	06	09	1896	05	50	40	09	0	49N26	1E05	76
7582	S	12	09	1929	06	40	0	12	0	48N50	2E20	75
7583	F	02	05	1890	14	50	28	03	0	47N05	2E23	18
7584	M	16	06	1897	09	0	0	14	-1	48N35	7E45	67
7585	S	09	09	1929	20	15	0	10	0	48N50	2E20	75
7586	F	13	06	1890	19	50	40	03	0	48N50	2E20	75
7587	M	08	11	1900	04	50	40	01	0	44N31	3E30	48
7588	S	10	09	1929	06	40	0	16	0	48N50	2E20	75
7589	F	27	06	1890	12	51	28	02	0	48N50	2E08	78
7590	M	23	02	1906	02	50	40	08	0	45N47	3E05	63
7591	S	05	11	1929	06	45	0	13	0	48N50	2E20	75
7592	F	10	07	1890	17	51	40	05	0	49N26	2E05	60
7593	M	06	10	1893	02	50	40	14	0	47N40	2W44	56
7594	S	25	02	1923	22	15	0	18	0	48N50	2E20	75
7595	F	10	07	1890	23	40	40	07	0	46N18	4E50	71
7596	M	19	09	1893	07	50	40	10	0	48N46	5E10	55
7597	S	28	02	1923	09	45	0	10	0	48N50	2E20	75
7598	F	03	09	1890	08	41	36	09	0	44N44	4E36	07
7599	M	13	02	1896	08	50	40	11	0	44N44	4E36	07
7600	D	21	01	1923	0	30	0	10	0	48N50	2E20	75
7601	F	27	10	1890	08	27	28	10	0	44N12	0E38	47
7602	M	13	08	1885	23	20	40	0	0	48N50	2E20	75
7603	S	19	10	1929	13	55	0	13	0	48N50	2E20	75
7604	F	20	01	1891	17	21	40	06	0	49N26	2E05	60
7605	M	18	05	1894	16	50	40	07	0	48N33	2E40	77
7606	S	05	03	1929	11	15	0	11	0	48N50	2E20	75
7607	F	28	01	1891	0	55	0	09	0	45N50	1E15	87
7608	M	24	04	1893	06	50	40	09	0	45N50	1E15	87
7609	D	23	04	1923	0	20	0	10	0	48N50	2E20	75
7610	F	30	01	1891	07	50	40	03	0	48N50	2E20	75
7611	M	27	04	1896	13	50	40	06	0	48N33	2E40	77
7612	D	16	03	1929	17	0	0	14	0	48N50	2E20	75
7613	F	01	02	1891	18	34	20	07	0	49N07	1W05	50
7614	M	24	05	1897	13	20	40	07	0	48N50	2E08	78
7615	S	28	05	1924	11	45	0	14	0	48N50	2E20	75
7616	F	28	02	1891	09	50	40	02	0	48N50	2E20	75
7617	M	26	09	1891	01	20	40	10	0	48N50	2E20	75
7618	S	21	05	1924	07	50	0	18	0	48N50	2E20	75
7619	F	11	03	1891	01	55	40	03	0	49N26	1E05	76
7620	M	11	01	1885	10	50	40	08	0	48N50	2E20	75
7621	S	16	03	1929	08	0	0	14	0	48N50	2E20	75
7622	F	28	03	1891	15	50	40	03	0	47N40	2W44	56
7623	M	01	08	1896	01	50	40	13	0	47N40	2W44	56
7624	D	06	07	1929	0	0	0	12	0	48N50	2E20	75
7625	F	04	04	1891	14	20	40	06	0	46N49	1E41	36
