# 新版 http://cura.free.fr/gauq/902gdA6.html
# 舊版 http://cura.free.fr/gauq/11gdA6.txt
# Writer 作家 , 1352位

# 有 name , list size = 1285
# 無 name , list size =   67

# PRO	NUM	COU	DAY	MON	YEA	H	MN	SEC	TZ	LAT	LON	COD	CITY	

W	1035	B	1	8	1892	21	0	0	0	50N51	4E15	BRA	BRUXELLES
W	1036	B	20	9	1859	10	45	0	0	51N 5	3E45	OVL	NEVELE
W	1037	B	10	5	1847	22	45	0	0	51N 5	3E45	OVL	LOKEREN
W	1038	B	22	2	1827	5	38	0	0	50N39	5E30	LIE	LIEGE
W	1039	B	21	2	1877	9	43	0	0	50N51	4E15	BRA	BRUXELLES
W	1040	B	12	5	1899	7	30	0	0	50N51	4E15	BRA	WAVRE
W	1041	B	8	12	1815	3	47	0	0	51N13	3E15	WVL	EERNEGEN
W	1042	B	3	6	1802	15	47	0	0	51N13	3E15	WVL	PITTHEM
W	1043	B	14	7	1874	5	43	0	0	50N51	4E15	BRA	BRUXELLES
W	1044	B	14	5	1870	14	47	0	0	51N13	3E15	WVL	COURTRAI
W	1045	B	5	10	1873	4	38	0	0	50N39	5E30	LIE	LIEGE
W	1046	B	24	10	1885	11	43	0	0	50N51	4E15	BRA	SICHEM-LEUVEN
W	1047	B	31	1	1876	6	43	0	0	50N51	4E15	BRA	MOLENBEEK
W	1048	B	14	11	1877	6	17	0	0	51N13	3E15	WVL	DEERLIJK
W	1049	B	30	5	1816	10	12	48	0	52N 6	4E18	N	S GRAVENHAGE
W	1050	B	17	4	1893	17	0	0	0	51N14	4E30	ANT	ANVERS
W	1051	B	15	4	1883	14	38	0	0	50N39	5E30	LIE	LIEGE
W	1052	B	25	11	1878	5	38	0	0	50N39	5E30	LIE	LIEGE
W	1053	B	3	12	1812	7	12	0	0	51N14	4E30	ANT	ANVERS
W	1054	B	1	4	1907	1	0	0	0	51N14	4E30	ANT	ANVERS
W	1055	B	24	11	1852	9	45	0	0	51N 5	3E45	OVL	GAND
W	1056	B	18	3	1847	22	42	0	0	50N20	4E30	NAM	FLORIFFOUX
W	1057	B	21	6	1834	0	42	0	0	51N14	4E30	ANT	ANVERS
W	1058	B	24	6	1850	6	45	0	0	51N 5	3E45	OVL	GAND
W	1059	B	3	2	1861	20	43	0	0	50N51	4E15	BRA	BRUXELLES
W	1060	B	9	3	1902	8	0	0	0	51N13	3E15	WVL	MENIN
W	1061	B	23	10	1890	18	15	0	0	51N 5	3E45	OVL	ALOST
W	1062	B	19	11	1886	9	50	40	0	48N50	2E20	F	PARIS
W	1063	B	24	2	1906	5	0	0	0	50N39	5E30	LIE	LIEGE
W	1064	B	6	12	1808	3	36	4	0	50N54	5E59	N	HEERLEN
W	1065	B	23	8	1879	8	43	0	0	50N51	4E15	BRA	ST JOSSE TEN NO
W	1066	B	10	2	1825	20	38	0	0	50N39	5E30	LIE	LIEGE
W	1067	B	7	12	1890	2	38	0	0	50N39	5E30	LIE	LANDENNE/MEUSE
W	1068	B	15	12	1907	20	0	0	0	50N51	4E15	BRA	BRUXELLES
W	1069	B	21	2	1883	6	43	0	0	50N51	4E15	BRA	VILVORDE
W	1070	B	8	10	1854	22	42	0	0	51N14	4E30	ANT	ANVERS
W	1071	B	30	9	1831	17	38	0	0	50N39	5E30	LIE	LIEGE
W	1072	B	9	1	1872	21	42	0	0	50N23	4E30	HAI	COUILLET-LEZ-CH
W	1073	B	12	9	1823	13	45	0	0	51N 5	3E45	OVL	DEINZE
W	1074	B	15	7	1808	16	42	0	0	50N20	4E30	NAM	NAMUR
W	1075	B	25	9	1808	4	45	0	0	51N 5	3E45	OVL	WETTEREN
W	1076	B	1	6	1895	17	0	0	0	51N 5	3E45	OVL	NINOVE
W	1077	B	15	4	1857	11	43	0	0	50N51	4E15	BRA	WAMBEEK
W	1078	B	16	3	1868	22	42	0	0	50N20	4E30	NAM	BEAURAING
W	1079	B	14	2	1854	17	13	0	0	50N51	4E15	BRA	VILVORDE
W	1080	B	28	1	1911	22	0	0	0	50N39	5E30	LIE	SPA
W	1081	B	15	9	1875	0	45	0	0	51N 5	3E45	OVL	GAND
W	1082	B	6	3	1891	6	42	0	0	50N23	4E30	HAI	COUILLET-LEZ-CH
W	1083	B	17	3	1889	2	43	0	0	50N51	4E15	BRA	BRUXELLES
W	1084	B	31	8	1881	9	43	0	0	50N51	4E15	BRA	BRUXELLES
W	1085	B	5	9	1879	16	42	0	0	51N14	4E30	ANT	ANVERS
W	1086	B	27	5	1854	17	12	0	0	51N14	4E30	ANT	ANVERS
W	1087	B	5	5	1862	2	42	0	0	51N14	4E30	ANT	ANVERS
W	1088	B	22	1	1872	10	43	0	0	50N51	4E15	BRA	BRUXELLES
W	1089	B	7	6	1829	18	42	0	0	50N23	4E30	HAI	CHERCQ LES TOUR
W	1090	B	14	4	1874	18	38	0	0	50N39	5E30	LIE	LIEGE
W	1091	B	22	1	1870	5	43	0	0	50N51	4E15	BRA	BRUXELLES
W	1092	B	20	10	1898	8	10	0	0	50N51	4E15	BRA	BRUXELLES
W	1093	B	20	5	1834	22	8	0	0	50N39	5E30	LIE	LIEGE
W	1094	B	14	3	1891	22	8	0	0	50N39	5E30	LIE	OUGREE
W	1095	B	19	7	1811	0	38	0	0	50N39	5E30	LIE	LIEGE
W	1096	B	26	2	1828	21	45	0	0	51N 5	3E45	OVL	GAND
W	1097	B	26	2	1898	20	0	0	0	51N 5	3E45	OVL	TERMONDE
W	1098	B	30	12	1883	16	27	0	0	51N14	4E30	ANT	EDEGEM
W	1099	B	3	4	1898	12	0	0	0	50N51	4E15	BRA	IXELLES
W	1100	B	7	1	1858	19	43	0	0	50N51	4E15	BRA	BRUXELLES
W	1101	B	31	7	1884	19	42	0	0	50N23	4E30	HAI	CHIMAY
W	1102	B	23	4	1875	16	45	0	0	51N 5	3E45	OVL	TERMONDE
W	1103	B	20	7	1900	2	0	0	0	51N14	4E30	ANT	ANVERS
W	1104	B	17	12	1842	11	42	0	0	51N14	4E30	ANT	ANVERS
W	1105	B	17	3	1863	4	43	0	0	50N51	4E15	BRA	BRUXELLES
W	1106	B	21	5	1898	3	0	0	0	50N51	4E15	BRA	OHAIN
W	1107	B	19	6	1902	11	0	0	0	50N23	4E30	HAI	GHISLENGHIEN
W	1108	B	10	7	1908	17	0	0	0	50N39	5E30	LIE	LIEGE
W	1109	B	23	5	1868	17	38	0	0	50N39	5E30	LIE	DISON-LES-VERVI
W	1110	B	1	1	1861	9	38	0	0	50N47	5E30	LIM	JEUK
W	1111	B	8	9	1881	6	43	0	0	50N51	4E15	BRA	BRUXELLES
W	1112	B	1	4	1846	0	0	0	0	51N 5	3E45	OVL	GAND
W	1113	B	2	6	1879	2	45	0	0	51N 5	3E45	OVL	ALOST
W	1114	B	28	1	1825	14	42	0	0	51N14	4E30	ANT	ANVERS
W	1115	B	10	2	1879	1	43	0	0	50N51	4E15	BRA	BRUXELLES
W	1116	B	31	5	1834	1	45	0	0	51N 5	3E45	OVL	ST GILLES-LEZ-T
W	1117	B	12	10	1843	13	45	0	0	51N 5	3E45	OVL	GAND
W	1118	B	19	7	1880	3	42	0	0	50N23	4E30	HAI	BOIS D'HAINE
W	1119	B	20	1	1848	22	17	0	0	51N13	3E15	WVL	THIELT
W	1120	B	30	9	1805	8	13	0	0	50N51	4E15	BRA	BRUXELLES
W	1121	B	30	12	1909	18	0	0	0	50N39	5E30	LIE	SOUMAGNE
W	1122	B	13	10	1910	10	0	0	0	50N51	4E15	BRA	ST GILLES
W	1123	B	10	11	1818	7	27	0	0	51N14	4E30	ANT	ANVERS
W	1124	B	18	4	1896	22	15	0	0	51N 5	3E45	OVL	GAND
W	1125	B	27	8	1900	10	0	0	0	51N14	4E30	ANT	ANVERS
W	1126	B	27	10	1919	16	0	0	0	50N23	4E30	HAI	GILLY
W	1127	B	29	11	1895	23	0	0	0	50N39	5E30	LIE	LIEGE
W	1128	B	16	12	1809	0	38	0	0	50N39	5E30	LIE	LIEGE
W	1129	B	1	9	1920	11	30	0	0	51N14	4E30	ANT	ANVERS
W	1130	B	30	3	1895	3	0	0	0	51N14	4E30	ANT	ANVERS
W	1131	B	10	1	1890	3	42	0	0	51N14	4E30	ANT	BORGERHOUT-LES-
W	1132	B	5	10	1827	21	42	0	0	50N23	4E30	HAI	MONS
W	1133	B	6	9	1853	3	12	0	0	51N14	4E30	ANT	ANVERS
W	1134	B	17	10	1817	17	43	0	0	50N51	4E15	BRA	BRUXELLES
W	1135	B	20	12	1886	6	42	0	0	50N20	4E30	NAM	DINANT
W	1136	B	27	2	1802	4	27	0	0	50N23	4E30	HAI	MONS
W	1137	B	23	3	1844	15	43	0	0	50N51	4E15	BRA	IXELLES
W	1138	B	4	3	1895	19	0	0	0	50N51	4E15	BRA	LAEKEN
W	1139	B	5	3	1820	10	38	0	0	50N39	5E30	LIE	VERVIERS
W	1140	B	21	10	1861	21	45	0	0	51N 5	3E45	OVL	GAND
W	1141	B	5	5	1901	22	0	0	0	51N14	4E30	ANT	ANVERS
W	1142	B	3	4	1862	11	45	0	0	51N 5	3E45	OVL	GAND
W	1143	B	12	3	1900	3	0	0	0	50N39	5E30	LIE	LIEGE
W	1144	B	28	6	1907	17	0	0	0	50N23	4E30	HAI	BRAINE-LE-COMTE
W	1145	B	20	3	1896	16	0	0	0	50N39	5E30	LIE	VERVOZ-OCQUIER
W	1146	B	15	11	1887	19	42	0	0	50N20	4E30	NAM	COUVIN
W	1147	B	29	8	1862	8	15	0	0	51N 5	3E45	OVL	GAND
W	1148	B	6	4	1892	2	43	0	0	50N51	4E15	BRA	BRUXELLES
W	1149	B	6	7	1930	6	30	0	0	51N14	4E30	ANT	ANVERS
W	1150	B	16	9	1913	19	0	0	0	50N51	4E15	BRA	KORTENBERG
W	1151	B	10	8	1833	12	12	0	0	50N23	4E30	HAI	CHARLEROI
W	1152	B	22	6	1804	4	12	0	0	50N23	4E30	HAI	MONS
W	1153	B	11	1	1899	6	0	0	0	51N13	3E15	WVL	OEDELEM
W	1154	B	12	6	1828	6	42	0	0	50N23	4E30	HAI	HANTES-WIHERIES
W	1155	B	25	3	1872	22	42	0	0	51N14	4E30	ANT	ANVERS
W	1156	B	25	12	1907	2	30	0	0	50N51	4E15	BRA	SCHAERBEEK
W	1157	B	24	5	1899	14	15	0	0	50N20	4E30	NAM	NAMUR
W	1158	B	30	11	1891	23	30	0	0	51N 5	3E45	OVL	GAND
W	1159	B	27	12	1866	5	38	0	0	50N39	5E30	LIE	OUGREE-LEZ-LIEG
W	1160	B	25	7	1891	9	43	0	0	50N51	4E15	BRA	IXELLES
W	1161	B	16	9	1897	4	30	0	0	51N14	4E30	ANT	ANVERS
W	1162	B	19	12	1851	17	43	0	0	50N51	4E15	BRA	LA HULPE
W	1163	B	2	6	1898	3	0	0	0	50N51	4E15	BRA	MOLENBEEK ST JE
W	1164	B	21	9	1876	4	42	0	0	51N14	4E30	ANT	ANVERS
W	1165	B	1	1	1811	3	45	0	0	51N 5	3E45	OVL	CAPRIJCKE
W	1166	B	9	5	1873	10	42	0	0	51N14	4E30	ANT	BERCHEM
W	1167	B	7	2	1879	17	43	0	0	50N51	4E15	BRA	ST GILLES
W	1168	B	9	3	1901	10	0	0	0	50N51	4E15	BRA	BRUXELLES
W	1169	B	7	2	1886	1	42	0	0	50N23	4E30	HAI	FRAMERIES
W	1170	B	3	3	1827	17	43	0	0	50N51	4E15	BRA	BRUXELLES
W	1171	B	19	4	1832	11	27	0	0	50N23	4E30	HAI	CHATELET
W	1172	B	13	12	1896	23	0	0	0	50N23	4E30	HAI	GHLIN-LEZ-MONS
W	1173	B	4	1	1834	13	45	0	0	51N 5	3E45	OVL	GAND
W	1174	B	29	11	1902	11	0	0	0	50N39	5E30	LIE	CHENEE
W	1175	B	22	1	1885	21	15	0	0	51N 5	3E45	OVL	GAND
W	1176	B	31	10	1882	18	43	0	0	50N51	4E15	BRA	BRUXELLES
W	1177	B	23	5	1879	1	38	0	0	50N39	5E30	LIE	DISON-LES-VERVI
W	1178	B	2	4	1818	19	12	0	0	50N23	4E30	HAI	MONS
W	1179	B	20	5	1879	9	39	0	0	50N 2	5E15	LUX	FLORENVILLE
W	1180	B	8	7	1887	7	45	0	0	51N 5	3E45	OVL	GAND
W	1181	B	7	5	1882	9	42	0	0	51N14	4E30	ANT	ANVERS
W	1182	B	17	7	1884	22	38	0	0	50N39	5E30	LIE	SPRIMONT
W	1183	B	27	10	1856	2	17	0	0	51N13	3E15	WVL	ROULERS
W	1184	B	16	7	1855	1	42	0	0	50N23	4E30	HAI	TOURNAI
W	1185	B	6	12	1837	15	45	0	0	51N 5	3E45	OVL	GAND
W	1186	B	19	12	1895	20	0	0	0	51N 5	3E45	OVL	GAND
W	1187	B	22	5	1913	2	45	0	0	50N51	4E15	BRA	IXELLES
W	1188	B	7	8	1883	12	12	0	0	51N14	4E30	ANT	ANVERS
W	1189	B	28	3	1825	3	42	0	0	51N14	4E30	ANT	ANVERS
W	1190	B	5	3	1920	15	0	0	0	51N 5	3E45	OVL	ST NICOLAS-WAES
W	1191	B	19	12	1898	8	0	0	0	50N39	5E30	LIE	SERAING
W	1192	B	14	2	1846	21	45	0	0	51N 5	3E45	OVL	GAND
W	1193	B	8	11	1824	22	42	0	0	51N14	4E30	ANT	MALINES
W	1194	B	8	12	1861	22	43	0	0	50N51	4E15	BRA	BRUXELLES
W	1195	B	13	4	1819	17	45	0	0	51N 5	3E45	OVL	ZELZATE
W	1196	B	24	6	1889	11	57	0	0	51N14	4E30	ANT	ANVERS
W	1197	B	13	2	1903	0	10	0	0	50N39	5E30	LIE	LIEGE
W	1198	B	21	7	1809	3	47	0	0	51N13	3E15	WVL	COURTRAI
W	1199	B	7	10	1851	18	43	0	0	50N51	4E15	BRA	ST JOSSE TEN NO
W	1200	B	5	2	1893	1	0	0	0	50N 2	5E15	LUX	RENDEUX-BOX
W	1201	B	5	12	1913	16	0	0	0	50N51	4E15	BRA	SCHAERBEEK
W	1202	B	16	10	1831	16	43	0	0	50N51	4E15	BRA	BRUXELLES
W	1203	B	23	1	1908	10	20	0	0	50N39	5E30	LIE	LIEGE
W	1204	B	10	5	1850	13	15	0	0	51N 5	3E45	OVL	MULLEM
W	1205	B	3	10	1871	9	47	0	0	51N13	3E15	WVL	HEULE-LES-COURT
W	1206	B	5	3	1874	0	38	0	0	50N39	5E30	LIE	BONCELLES
W	1207	B	9	2	1838	4	43	0	0	50N51	4E15	BRA	BRUXELLES
W	1208	B	24	2	1879	6	43	0	0	50N51	4E15	BRA	MOLENBEEK
W	1209	B	11	10	1881	2	42	0	0	50N20	4E30	NAM	JAMBES-LES-NAMU
W	1210	B	8	9	1888	1	43	0	0	50N51	4E15	BRA	LOUVAIN
W	1211	B	13	3	1897	8	0	0	0	50N23	4E30	HAI	CHARLEROI
W	1212	B	9	8	1819	23	13	0	0	50N51	4E15	BRA	BRUXELLES
W	1213	B	6	8	1856	6	45	0	0	51N 5	3E45	OVL	EINE
W	1214	B	5	7	1886	22	42	0	0	51N14	4E30	ANT	LIERRE
W	1215	B	17	5	1885	22	43	0	0	50N51	4E15	BRA	WAVRE
W	1216	B	1	1	1869	8	38	0	0	50N39	5E30	LIE	LIEGE
W	1217	B	2	7	1908	9	0	0	0	50N51	4E15	BRA	LOUVAIN
W	1218	B	8	1	1901	3	0	0	0	50N51	4E15	BRA	OHAIN
W	1219	B	8	7	1895	23	0	0	0	51N14	4E30	ANT	ANVERS
W	1220	B	12	3	1927	1	0	0	0	50N23	4E30	HAI	GILLY
W	1221	B	10	6	1869	19	43	0	0	50N51	4E15	BRA	BRUXELLES
W	1222	B	8	4	1901	12	0	0	0	50N51	4E15	BRA	IXELLES
W	1223	B	18	12	1853	12	42	0	0	50N23	4E30	HAI	MONS
W	1224	B	21	5	1855	21	12	0	0	51N14	4E30	ANT	ST AMAND-LEZ-PU
W	1225	B	7	2	1866	23	12	0	0	51N14	4E30	ANT	WOMMELGEM
W	1226	B	25	2	1857	19	47	0	0	51N13	3E15	WVL	COURTRAI
W	1227	B	19	4	1861	11	47	0	0	51N13	3E15	WVL	BECELAERE
W	1228	B	12	5	1872	20	43	0	0	50N51	4E15	BRA	BRUXELLES
W	1229	B	25	11	1840	8	47	0	0	51N13	3E15	WVL	DEERLIJK
W	1230	B	2	6	1857	21	47	0	0	51N13	3E15	WVL	MOERKERKE-LEZ-B
W	1231	B	19	8	1810	2	42	0	0	51N14	4E30	ANT	ANVERS
W	1232	B	10	11	1836	1	15	0	0	51N 5	3E45	OVL	GAND
W	1233	N	25	4	1826	16	41	28	0	52N22	4E38	NH	AMSTERDAM
W	1234	N	29	5	1822	14	45	0	0	51N29	3E45	Z	MIDDELBURG
W	1235	N	26	10	1836	2	6	48	0	53N12	5E48	F	LEEUWARDEN
W	1236	N	13	9	1814	15	41	28	0	52N22	4E38	NH	HAARLEM
W	1237	N	29	9	1870	13	41	28	0	52N22	4E38	NH	AMSTERDAM
W	1238	N	10	5	1887	19	42	8	0	52N 5	4E28	ZH	ALPHEN AAN DEN
W	1239	N	28	10	1893	2	5	40	0	52N31	6E 5	O	GOOR
W	1240	N	8	10	1836	0	45	0	0	51N29	3E45	Z	ZIERIKZEE
W	1241	N	2	3	1913	8	40	28	0	52N 5	4E28	ZH	S GRAVENHAGE
W	1242	N	7	1	1833	2	36	48	0	53N12	5E48	F	ARUM
W	1243	N	23	11	1869	19	42	8	0	52N 5	4E28	ZH	DORDRECHT
W	1244	N	25	9	1814	17	11	28	0	52N22	4E38	NH	HAARLEM
W	1245	N	14	1	1874	9	41	28	0	52N22	4E38	NH	DEN HELDER
W	1246	N	19	11	1822	19	41	28	0	52N22	4E38	NH	AMSTERDAM
W	1247	N	17	9	1880	1	6	48	0	53N12	5E48	F	TZUM
W	1248	N	2	1	1886	8	35	40	0	52N31	6E 5	O	DEVENTER
W	1249	N	16	7	1896	10	41	28	0	52N22	4E38	NH	AMSTERDAM
W	1250	N	6	2	1817	6	33	44	0	53N13	6E34	GR	FARMSUM
W	1251	N	25	4	1820	12	36	48	0	53N12	5E48	F	LEEUWARDEN
W	1252	N	14	8	1821	6	36	48	0	53N12	5E48	F	OUDEBILDTZYL
W	1253	N	1	2	1875	22	36	24	0	51N59	5E54	GE	ARNHEM
W	1254	N	17	11	1907	4	42	8	0	52N 5	4E28	ZH	S GRAVENHAGE
W	1255	N	18	4	1906	9	9	28	0	52N 6	5E 8	U	UTRECHT
W	1256	N	7	6	1900	6	39	28	0	52N 6	5E 8	U	UTRECHT
W	1257	N	1	10	1887	14	41	28	0	52N22	4E38	NH	BREUKELEN
W	1258	N	22	1	1898	19	42	8	0	52N 5	4E28	ZH	HELLEVOETSLUIS
W	1259	N	30	9	1871	19	34	24	0	52N59	6E24	D	ASSEN
W	1260	N	14	11	1823	17	42	8	0	52N 5	4E28	ZH	ROTTERDAM
W	1261	N	13	2	1859	9	41	28	0	52N22	4E38	NH	AMSTERDAM
W	1262	N	31	12	1869	0	41	28	0	52N22	4E38	NH	VELSEN
W	1263	N	15	12	1888	22	42	8	0	52N 5	4E28	ZH	NIEUW-HELVOET
W	1264	N	13	3	1901	17	41	28	0	52N22	4E38	NH	ALKMAAR
W	1265	N	27	3	1908	14	42	8	0	52N 5	4E28	ZH	ROTTERDAM
W	1266	N	22	4	1914	13	40	28	0	52N22	4E38	NH	HAARLEM
W	1267	N	10	2	1900	20	36	48	0	53N12	5E48	F	HENNAARDERADEEL
W	1268	N	28	12	1887	7	41	28	0	52N22	4E38	NH	AMSTERDAM
W	1269	N	4	9	1906	12	12	8	0	52N 5	4E28	ZH	S GRAVENHAGE
W	1270	N	3	6	1825	18	36	48	0	53N12	5E48	F	HASKERDIJKEN
W	1271	N	27	10	1872	10	36	48	0	53N12	5E48	F	GAASTMEER
W	1272	N	9	3	1910	4	10	28	0	52N 5	4E28	ZH	S GRAVENHAGE
W	1273	N	19	3	1883	9	33	44	0	53N13	6E34	GR	VIERHUIZEN
W	1274	N	3	8	1906	2	33	44	0	53N13	6E34	GR	GRONINGEN
W	1275	N	28	10	1879	7	39	28	0	52N 6	5E 8	U	UTRECHT
W	1276	N	13	6	1848	7	41	28	0	52N22	4E38	NH	HAARLEMMERLIEDE
W	1277	N	22	7	1878	3	36	48	0	53N12	5E48	F	YLST
W	1278	N	9	7	1903	16	42	8	0	52N 5	4E28	ZH	S GRAVENHAGE
W	1279	N	15	1	1911	0	40	28	0	52N 5	4E28	ZH	S GRAVENHAGE
W	1280	N	28	8	1901	14	41	28	0	52N22	4E38	NH	AMSTERDAM
W	1281	N	31	12	1890	15	37	20	0	50N51	5E40	L	MAASTRICHT
W	1282	N	1	12	1886	21	37	20	0	50N51	5E40	L	MAASTRICHT
W	1283	N	19	5	1883	16	11	28	0	52N22	4E38	NH	OBDAM
W	1284	N	21	7	1899	18	6	24	0	51N59	5E54	GE	HATTEM
W	1285	N	14	5	1878	18	12	8	0	52N 5	4E28	ZH	DELFT
W	1286	N	25	1	1902	11	21	24	0	51N59	5E54	GE	ARNHEM
W	1287	N	30	9	1907	2	6	24	0	51N59	5E54	GE	ARNHEM
W	1288	N	19	1	1879	8	38	44	0	51N42	5E19	NB	S HERTOGENBOSC
W	1289	N	16	7	1887	10	9	28	0	52N 6	5E 8	U	UTRECHT
W	1290	N	31	1	1922	11	40	28	0	52N 5	4E28	ZH	LEIDEN
W	1291	N	31	10	1817	20	3	44	0	53N13	6E34	GR	GRONINGEN
W	1292	N	6	4	1883	5	12	8	0	52N 5	4E28	ZH	S GRAVENHAGE
W	1293	N	2	5	1898	18	42	8	0	52N 5	4E28	ZH	S GRAVENHAGE
W	1294	N	14	11	1833	18	11	28	0	52N22	4E38	NH	HAARLEM
W	1295	N	20	12	1888	9	38	44	0	51N42	5E19	NB	GRAVE
W	1296	N	9	11	1886	20	2	8	0	52N 5	4E28	ZH	LEIDEN
W	1297	N	10	9	1880	5	39	28	0	52N 6	5E 8	U	UTRECHT
W	1298	N	18	9	1897	3	41	28	0	52N22	4E38	NH	AMSTERDAM
W	1299	N	8	3	1917	2	10	28	0	53N12	5E48	F	LEEUWARDERADEEL
W	1300	N	10	3	1865	13	36	48	0	53N12	5E48	F	WONSERADEEL
W	1301	N	12	11	1898	1	42	8	0	52N 5	4E28	ZH	DELFT
W	1302	N	20	10	1898	12	6	24	0	51N59	5E54	GE	ZUTPHEN
W	1303	N	25	10	1888	5	41	28	0	52N22	4E38	NH	AMSTERDAM
W	1304	N	18	2	1885	2	42	8	0	52N 5	4E28	ZH	ROTTERDAM
W	1305	N	6	10	1868	22	12	8	0	52N 5	4E28	ZH	ROTTERDAM
W	1306	N	8	8	1899	0	41	28	0	52N22	4E38	NH	AMSTERDAM
W	1307	N	25	1	1896	8	41	28	0	52N22	4E38	NH	AMSTERDAM
W	1308	N	31	10	1876	2	35	40	0	52N31	6E 5	O	ENSCHEDE
W	1309	N	16	8	1882	7	39	28	0	52N 6	5E 8	U	UTRECHT
W	1310	N	23	5	1888	22	11	28	0	52N22	4E38	NH	AMSTERDAM
W	1311	N	4	2	1895	19	51	24	0	51N59	5E54	GE	HATERT
W	1312	N	21	4	1885	16	42	8	0	52N 5	4E28	ZH	ROTTERDAM
W	1313	N	13	7	1882	0	37	20	0	50N51	5E40	L	SITTARD
W	1314	N	29	4	1882	23	6	48	0	53N12	5E48	F	TERHORNE
W	1315	N	11	12	1891	15	15	0	0	51N29	3E45	Z	VLISSINGEN
W	1316	N	8	10	1895	19	41	28	0	52N22	4E38	NH	AMSTERDAM
W	1317	N	7	9	1868	16	36	24	0	51N59	5E54	GE	ZUTPHEN
W	1318	N	20	5	1911	9	10	28	0	51N29	3E45	Z	KAPELLE
W	1319	N	25	1	1903	4	3	44	0	53N13	6E34	GR	GRONINGEN
W	1320	N	25	7	1898	16	36	48	0	53N12	5E48	F	DRACHTEN
W	1321	N	13	1	1867	13	42	8	0	52N 5	4E28	ZH	ROTTERDAM
W	1322	N	8	5	1825	17	38	44	0	51N42	5E19	NB	BLADEL
W	1323	N	21	11	1812	21	38	44	0	51N42	5E19	NB	BLADEL
W	1324	N	20	3	1825	1	36	48	0	53N12	5E48	F	TIETJERK
W	1325	N	7	2	1901	12	35	40	0	52N31	6E 5	O	ZWOLLE
W	1326	N	21	12	1856	18	41	28	0	52N22	4E38	NH	DEN HELDER
W	1327	N	14	1	1881	6	41	28	0	52N22	4E38	NH	AMSTERDAM
W	1328	N	25	5	1891	12	36	48	0	53N12	5E48	F	OOSTERZEE
W	1329	N	11	11	1884	5	42	8	0	52N 5	4E28	ZH	S GRAVENHAGE
W	1330	N	16	2	1881	2	41	28	0	52N22	4E38	NH	AMSTERDAM
W	1331	N	16	12	1916	4	40	28	0	50N51	5E40	L	VENRAY
W	1332	N	10	11	1840	2	36	48	0	53N12	5E48	F	LEKKUM
W	1333	N	29	4	1897	4	36	24	0	51N59	5E54	GE	ARNHEM
W	1334	N	30	11	1883	2	41	28	0	52N22	4E38	NH	HAARLEM
W	1335	N	11	1	1893	4	11	28	0	52N22	4E38	NH	AMSTERDAM
W	1336	N	14	5	1873	3	36	24	0	51N59	5E54	GE	ZETTEN
W	1337	N	2	3	1892	3	42	8	0	52N 5	4E28	ZH	NOORDWIJK
W	1338	N	17	10	1898	17	6	48	0	53N12	5E48	F	HARLINGEN
W	1339	N	3	3	1880	4	42	8	0	52N 5	4E28	ZH	DORDRECHT
W	1340	N	27	5	1882	12	9	28	0	52N 6	5E 8	U	AMERSFOORT
W	1341	N	23	6	1818	2	41	28	0	52N22	4E38	NH	AMSTERDAM
W	1342	N	5	7	1918	23	40	28	0	51N42	5E19	NB	BREDA
W	1343	N	22	5	1904	1	34	24	0	52N59	6E24	D	ASSEN
W	1344	N	17	8	1896	9	33	44	0	53N13	6E34	GR	GRONINGEN
W	1345	N	26	4	1907	13	6	48	0	53N12	5E48	F	VEENWOUDEN
W	1346	N	27	10	1892	4	41	28	0	52N22	4E38	NH	HAARLEM
W	1347	N	21	4	1885	6	39	28	0	52N 6	5E 8	U	UTRECHT
W	1348	N	23	1	1886	17	15	0	0	51N29	3E45	Z	MIDDELBURG
W	1349	N	22	3	1882	14	42	8	0	52N 5	4E28	ZH	ROTTERDAM
W	1350	N	6	1	1906	7	33	44	0	53N13	6E34	GR	GRONINGEN
W	1351	N	10	1	1894	17	36	24	0	51N59	5E54	GE	WESTERVOORT
W	1352	N	10	7	1881	14	42	8	0	52N 5	4E28	ZH	SCHIEDAM 
