# CHRONOLOGICAL ORDER (按照出生日期排列) 
# YEA	MON	DAY	NAME

#此無資料
 1928	5	8	Meraint Lucien
 1928	5	12	Cavicchi Francesco
 1928	5	27	Lawniczak Cesar
 1928	6	5	Maglioli Umberto
 1928	6	11	Roustan Rene
 1928	6	18	Herbillon Jacques
 1928	6	19	Dupont Jacques
 1928	6	24	Cros Max
 1928	6	29	Verdie Gilbert
 1928	7	4	Boniperti Gian
 1928	8	8	Remetter Francois
 1928	8	11	La Forgia Domenico
 1928	8	25	Perrigault Louis
 1928	8	26	Ciolli Marcello
 1928	9	4	Colonna Dominique
 1928	9	17	Prat Maurice
 1928	9	23	Bugatti Ottavio
 1928	10	3	Oriola Christian
 1928	10	11	Huymans Constant
 1928	10	17	Elandon Eli
 1928	10	19	Zitouni Mustapha
 1928	10	21	Magnini Ardico
 1928	10	22	Tiriau Roger
 1928	10	27	El Mabrouk Mohamed
 1928	11	7	Maddi Yayia
#無此資料 
 1928	11	18	Giacomazzi Giovanni
 1928	12	5	Landi Bruno
 1928	12	26	Gress Pierre
 1928	12	28	Domingo Rene
 1929	1	5	Jany Alex
 1929	1	7	Bergamaschi Mario
 1929	1	7	Colin Charles
 1929	1	8	Leborgne Yves
 1929	1	13	Garcia Robert
 1929	1	20	Beaumais Marcel
 1929	1	23	Entringer Henri
 1929	1	28	Dautant Gerard
 1929	2	5	Verdeun Maurice
 1929	2	9	Labazuy Antoine
 1929	2	16	Delplanque Eugene
 1929	2	18	Colnard Pierre
 1929	2	21	Höpner Willi
 1929	2	25	Male Luigi
 1929	3	5	Bouquet Jules
 1929	3	5	Vliegen Jean
 1929	3	19	Marien Joseph
 1929	3	22	Cervato Sergio
 1929	3	23	Thomann Eugene
 1929	4	4	Petre Gabriel
 1929	4	10	Gracia Guy
 1929	4	11	Authier Henri
 1929	4	12	Medus Robert
 1929	4	19	Loi Duilio
 1929	4	24	Curyl Stanislas
 1929	4	24	Darrigade Andre
 1929	4	27	Godih Lahouari
 1929	5	1	Varnajo Robert
 1929	5	9	Jimenez Antoine
 1929	5	16	Melis Paolo
 1929	5	18	Venturi Arcadio
 1929	5	22	Mantovani Sergio
 1929	5	27	Milcent Robert
 1929	5	31	Prigent Guy
 1929	6	4	Danos Pierre
 1929	6	8	Meunier Robert
 1929	6	15	Albani Giorgio
 1929	6	15	Renosto Mario
 1929	6	15	Strocchio Alfred
 1929	6	21	Eito Pascal
 1929	7	18	Boscolo Enore
 1929	7	21	Limage Marcel
 1929	7	22	Cuillieres Rene
 1929	8	4	Sanac Andre
 1929	8	8	Sobolack Stanislas
 1929	8	10	Polidori Altidoro
 1929	8	11	Cicci Raymond
 1929	8	12	Brejassou Rene
 1929	8	23	Petrucci Loretto
 1929	8	27	Azzini Giovanni
 1929	9	19	Dries Marcel
 1929	9	20	Bataille Jacques
 1929	9	23	Benausse Rene
 1929	9	26	Merquey Jacques
 1929	10	4	Dizabo Pierre
 1929	10	5	Assire Marcel
 1929	10	14	Scortichini Italo
 1929	10	31	Freimuler Jacques
 1929	11	2	Derijcke Germain
 1929	11	3	Burati Giuseppe
 1929	11	10	Wagtmans Wout
 1929	11	20	Carrara Luigi
 1929	12	8	Szyjka Joseph
 1929	12	12	Santabien Jean
 1929	12	14	Cassano Colombo
 1929	12	19	Buffon Lorenzo
 1929	12	22	Michel Bernard
 1929	12	24	Ranvial Marcel
 1929	12	29	Loit Jacques
 1929	12	29	Pozzan Ugo
 1929	12	30	Panisset Georges
 1930	1	2	Piazza Donato
 1930	1	2	Weissmann Rene
 1930	1	3	Martine Roger
 1930	1	5	Guernalec Jean
 1930	1	11	Bidart Laurent
 1930	1	13	Gaviano Hilaire
 1930	1	14	Bonino Rene
 1930	1	16	Poletti Louis
 1930	1	20	Van Gestel Raymond
 1930	1	22	Vallerey Gisele
 1930	1	28	Vescovi Franco
 1930	1	31	Verbeke Roger
 1930	2	9	Coluzzi Luigi
 1930	2	15	Cervellati Cesarino
 1930	2	20	Degats Jacques
 1930	2	27	Cade Giancarlo
 1930	3	1	Nencini Gastone
 1930	3	4	Ludo Francois
 1930	3	6	Cardarelli Amos
 1930	3	18	Michelon Giuliano
 1930	3	28	Delorge Alibert
 1930	4	5	Carrere Jean
 1930	4	6	Deborre Gerard
 1930	4	18	Martin Alfons
 1930	4	29	Coppens Rik
 1930	5	2	Briend Andre
 1930	5	3	Segato Armando
 1930	5	4	Grassi Raymond
 1930	5	10	Navarre Jacques
 1930	5	10	Nosbaum Guy
 1930	5	30	Van Bael Joseph
 1930	6	12	Monti Mario
 1930	6	15	Masson Michel
 1930	6	22	Dereuddre Rene
 1930	6	23	Lamotte Roland
 1930	7	4	Celaya Michel
 1930	7	7	Lucentini Amaldo
 1930	7	11	Ghezzi Giorgio
 1930	7	12	Brankart Jean
 1930	7	12	Oliver Celestin
 1930	7	13	Chavet Andre
 1930	7	13	Tarmoul Mohamed
 1930	7	19	Serin Henri
 1930	8	13	Monclar Robert
 1930	8	16	Giuliano Luigi
 1930	9	2	Declercq Roger
 1930	9	4	Dubourg Jean
 1930	9	15	Baffi Pierino
 1930	9	15	Drille Andre
 1930	9	16	Dupre Marcel
 1930	9	18	Savonne Andre
 1930	9	28	Mias Lucien
 1930	10	10	Castellotti Eugenio
 1930	10	21	Baulon Robert
 1930	10	21	Cossemyns Pierre
 1930	10	21	Debruyne Alfred
 1930	11	6	Levy Francois
 1930	11	7	Lowie Remi
 1930	11	7	Ptak Edouard
 1930	11	12	Vreeswijk Wilhelmus
 1930	11	15	Cohen Robert
 1930	11	22	Busata Roger
 1930	11	26	Foix Jacques
 1930	11	26	Plas Joseph
 1930	11	29	Granger Francois
 1930	11	29	Vincent Jean
 1930	12	5	Perillat Simon
 1930	12	6	Lerond Andre
 1930	12	12	Lacaze Andre
 1930	12	12	Zambujo Tiodmir
 1930	12	14	Sorgeloos Edgard
 1931	1	2	Moretti Marino
 1931	1	15	Bettini Lorenzo
 1931	1	18	Couet Andre
 1931	1	18	Piters Andre
 1931	1	21	Pintarelli Giuseppe
 1931	1	22	Cassagne Paul
 1931	1	25	Filippi Riccardo
 1931	1	25	Vicariotto Albano
 1931	1	29	Hediart Jean
 1931	1	29	Schultz Erny
 1931	2	3	Desmet Gilbert
 1931	2	8	Cazal Pierre
 1931	2	12	Coeuret Francis
 1931	2	16	Martino Giuliano
 1931	2	23	Savioni Marco
 1931	2	25	Tortul Mario
 1931	3	2	Husson Guy
 1931	3	4	Omari Mohamed
 1931	3	5	Gheerardyn Jean
 1931	3	6	Galli Carlo
 1931	3	8	Denijs Henri
#無此資料
 1931	3	12	Clavel Michel
 1931	3	14	Marty Andre
 1931	3	14	Maule Cleto
 1931	3	14	Teisseire Claude
 1931	3	17	Vlayen Andre
 1931	3	20	Zagers Jean
 1931	3	22	Van Rhijn Petrus
 1931	3	24	Mondino Pierre
 1931	3	25	Machiels Pierre
 1931	3	28	Pratesi Hilaire
 1931	3	30	Mariani Amos
 1931	4	3	Warusfel Ildephonse
 1931	4	7	Lacaus Roger
 1931	4	19	Rey Roger
 1931	4	20	Jean Rene
 1931	4	26	Haget Andre
 1931	4	26	Posio Celso
 1931	5	4	Dal Monte Giorgio
 1931	5	9	Schoubben Jacques
 1931	5	12	Festucci Franco
 1931	5	21	De Rossi Mino
 1931	5	28	Dubon Jacques
 1931	6	3	Zuconnelli Vincenzo
 1931	6	11	Gismondi Michele
 1931	6	13	Lapourielle Claude
 1931	6	13	Marcel Jean
 1931	6	17	Bacci Giancarlo
 1931	6	26	Roudnitska Edmond
 1931	6	27	Chastanier Maurice
 1931	7	3	Comaschi Luciano
 1931	7	6	Moulis Rene
 1931	7	11	Luyten Henri
 1931	7	16	Uliana Antonio
 1931	7	20	Chiarlone Valerio
 1931	7	21	Delhoste Henri
 1931	7	27	Vannier Michel
 1931	8	11	Cherville Alain
 1931	8	18	Wartel Victor
 1931	8	21	Molinari Jean
 1931	8	26	Invernizzi Giovanni
 1931	9	4	Bonifaci Antoine
 1931	9	4	Schils Eduard
 1931	9	23	Grassi Lino
 1931	9	26	Dombeck Stanislas
 1931	9	26	Haillet Robert
 1931	10	4	Garbelli Gian
 1931	10	6	Orlans Richard
 1931	10	12	Pozzali Aristide
 1931	10	13	Kopa Raymond
 1931	10	17	Pirolley Rene
 1931	10	24	Verplaetse Roger
 1931	10	26	Turchi Giorgio
 1931	11	6	Lemyse Alain
 1931	11	29	Noyelle Andre
 1931	12	2	Van Cauter Emile
 1931	12	11	Nelli Giorgio
 1931	12	26	Piantoni Roger
 1931	12	30	Janssens Marcel
 1931	12	31	Bernard Michel
 1931	12	31	Toreilles Serge
 1932	1	1	Boucher Richard
 1932	1	1	Fantivi Alessandro
 1932	1	12	Jany Ginette
 1932	1	21	Benausse Gilbert
 1932	1	22	Van Geneugden Martin
 1932	1	27	Bernard Pierre
 1932	1	31	Kaelbel Raymond
 1932	2	5	Maldini Cesare
 1932	2	15	Voorting A
 1932	2	17	Quaglio Aldo
 1932	3	1	Frignani Amleto
 1932	3	16	Spina Roberto
 1932	3	21	Grillet Pierre
 1932	3	22	Koch Norbert
 1932	3	24	Defilippis Nino
 1932	4	1	Moncla Francois
 1932	4	3	Macquet Michel
 1932	4	13	Bruni Dino
 1932	4	18	Zagatti Francesco
 1932	5	1	Rosa Franco
 1932	5	8	Carrere Andre
 1932	5	10	Leblond Michel
 1932	5	21	Stablinski Jean
 1932	5	27	Ciccarelli Mario
 1932	6	2	Tedijini Mohamed
 1932	6	6	Adriaenssens Jan
#無此資料
 1932	7	6	Corradi Giuseppe
 1932	7	9	Buyst Leo
 1932	7	9	Haarhoff Pierre
 1932	7	11	Caprari Sergio
 1932	7	18	Rota Batista
 1932	7	21	Van Der Brekel Petrus
 1932	7	22	Barthe Jean
 1932	8	5	Bertorelle Louis
 1932	8	9	Bernasconi Gaudenzio
 1932	8	9	Delfino Luciano
 1932	8	9	Domec Henri
 1932	8	13	Roucaries Gerard
 1932	8	19	De Munster Lucien
 1932	8	20	Verachtert Josephus
 1932	9	13	Ponzini Renato
 1932	9	23	Brighenti Sergio
 1932	9	23	Gratton Guido
 1932	9	24	Crancee Roland
 1932	9	25	Duponchel Pierre
 1932	10	5	Pinarello Cesare
 1932	10	18	Bliard Guy
 1932	10	18	Roge Lucien
 1932	10	24	Pauthe Guy
 1932	11	3	Bienganski Guillaume
 1932	11	9	Roy Serge
 1932	11	23	Visintin Bruno
 1932	12	2	Lahaye J
 1932	12	9	Schroeders Willy
 1932	12	15	Bozon Charles
 1932	12	23	Fore Noel
 1933	1	18	Fournier Maurice
 1933	1	26	Baldini Ercole
 1933	2	6	Rancoule Henri
 1933	2	12	Rahis Bernard
 1933	2	13	Etcheverry Jean
 1933	2	24	Van Daele Leon
 1933	2	28	Conti Oliviero
 1933	3	19	Senac Guy
 1933	3	27	Pivatelli Gino
 1933	4	14	Boni Guido
 1933	4	19	Rouqueirol Jean
 1933	4	24	Vernaglione Umberto
 1933	5	3	Domenech Amedee
 1933	5	13	Calvo Guy
 1933	5	14	Battista Eric
 1933	5	26	Graczyk Jean
 1933	6	20	Boiteux Jean
 1933	7	3	Bouquet Jacques
 1933	7	5	Collardot Christian
 1933	7	6	Anglade Henri
 1933	7	8	Ducousso Jean
 1933	7	14	Annex Hippolyte
 1933	7	18	Faggin Leandro
 1933	8	18	Baens Roger
 1933	9	15	Pilet Gerard
 1933	11	11	Schoubben Frans
 1933	12	14	Albaladejo Pierre
 1933	12	20	Van Looy Henri
 1933	12	21	Bizzarri Claudio
 1933	12	30	Montico Antonio
 1934	1	2	Monie Rene
 1934	1	8	Anquetil Jacques
 1934	1	11	Stachowicz Edouard
 1934	1	13	Guenard Denise
 1934	1	25	Le Duc Therese
 1934	2	7	Moser Aldo
 1934	2	24	Fages Georges
 1934	2	27	Rosselle Roger
 1934	3	7	Ronzon Pierluigi
 1934	3	15	Fabbri Nello
 1934	3	27	Lucia Guy
 1934	4	6	Pigou Marcel
 1934	4	6	Truye Willy
 1934	4	11	Verges Jean
 1934	4	29	Wendling Jean
 1934	5	4	Fallarini Giuseppe
 1934	5	4	Lacaze Pierre
 1934	5	5	Planckaert Joseph
 1934	5	25	Dupuy Jean
 1934	6	14	Marquesuzaa Arnaud
 1934	6	18	Echave Louis
 1934	6	20	Pavinato Mirko
 1934	7	6	Crauste Michel
 1934	7	7	Passarin Roberto
 1934	7	20	Damen Petrus
 1934	8	1	Serin Jacques
 1934	8	11	Van Est Pit
 1934	8	12	Majoral Roger
 1934	8	14	Boniface Andre
 1934	8	18	Rollet Jacques
 1934	8	30	Basauri Robert
 1934	9	3	Muller Lucien
 1934	9	6	Vermeulin Michel
 1934	9	14	Grange Henri
 1934	9	17	Casas Andre
 1934	10	8	Lippens Martin
 1934	10	28	Van Der Borgh Joseph
 1934	11	7	Duvillard Adrien
 1934	11	10	Kersten Johan
 1934	11	15	De Jongh P
 1934	12	3	Aillieres Georges
 1935	1	1	Olivieri Rinaldo
 1935	1	2	Delecour Jocelyn
 1935	1	23	Lacroix Pierre
 1935	2	1	Duhamel Rene
 1935	2	8	Van Nitsen Willy
 1935	3	17	Geldermans Albertus
 1935	3	19	Bozon Gilbert
 1935	5	14	Texereau Guy
 1935	5	16	Douis Yvon
 1935	7	24	Virgili Giuseppe
 1935	7	30	Parent Augustin
 1935	9	7	Fabre Bernard
 1935	9	8	Eramouspe Robert
 1935	9	18	Monnereau Bernard
 1935	12	9	Gregorio Jean
 1935	12	19	Schepens Julien
 1935	12	21	Belivaud Gerard
 1935	12	25	Bogey Robert
 1936	1	29	Cossou Lucien
 1936	1	31	Brethes Roger
 1936	2	23	Riviere Roger
 1936	3	5	Mantoulan Claude
 1936	3	14	Synakowski Maryan
 1936	4	10	Vincent Francois
 1936	4	15	Poulidor Raymond
 1936	4	24	Llanas Roger
 1936	6	13	Jazy Michel
 1936	7	5	Baltzer Christian
 1936	9	4	Clausse Jean
 1936	9	8	Lenoir Pierre
 1936	9	19	Lefevre Roland
 1936	9	23	Guillas Roland
 1936	9	24	Conti Honore
 1936	9	27	Ferignac Jean
 1936	10	11	Van Den Berg Paul
 1936	10	21	Mahi Khennane
 1936	12	7	Ferrier Rene
 1936	12	29	Hanon Pierre
 1937	1	12	Lagorce Guy
 1937	1	13	Darrouy Christian
 1937	2	1	Wisniewski Maryan
 1937	2	5	Roelants Gaston
 1937	2	24	Jurion Jozef
 1937	3	6	Boniface Guy
 1937	3	7	Moulinas Robert
 1937	3	16	Raskin Guillaume
 1937	3	21	Bonlieu Francois
 1937	4	17	Vidal Claude
 1937	5	4	Estiau Serge
 1937	6	16	Mericq Serge
 1937	6	19	Viollat Emile
 1937	6	28	Bescos Marcel
 1937	7	15	Camberabero Lilian
 1937	8	29	Balastre Bernard
 1937	9	17	Alard Pierre
 1937	9	18	Tylinski Richard
 1937	9	21	Stievenard Michel
 1937	9	30	Gruppi Raymond
 1937	11	7	Rossi Francis
 1937	11	21	Marraco Henri
 1938	1	22	Taillandier Jean
 1938	2	20	Chorda Andre
 1938	2	21	Heutte Francois
 1938	2	22	Christophe Robert
 1938	4	4	Christ Jerome
 1938	7	15	Casaux Louis
#無此資料
 1938	7	27	Cabo Louis
 1938	9	2	Capdevielle Catherine
 1938	10	8	Stockman Jacques
 1938	10	28	Bare Yves
 1939	1	21	Genevay Paul
 1939	3	13	Piquemal Claude
 1939	3	17	Sauvage Paul
 1939	4	16	Verbiest Laurent
 1939	5	25	Bracke Ferdinand
 1939	8	14	Gourbal Yvon
 1939	11	9	Giletti Alain
 1939	11	14	Delerue Henri
 1939	11	18	Degros Jean
 1940	2	24	Perillat Guy
 1940	3	5	Lacaze Claude
 1940	6	20	Duriez Marcel
 1940	8	28	Pingeon Roger
 1940	9	28	Puget Marcel
 1940	10	6	Baillet Philippe
 1941	1	26	Bocklant Willy
 1941	3	10	Van Den Bossche Martin
 1941	4	28	Aimar Lucien
 1941	5	11	Boucquet Walter
 1941	8	8	Heylens George
 1941	8	24	Plaskie Jean
 1941	8	29	Sels Edward
 1941	12	23	Gachassin Jean
 1941	12	25	Rebrouck Guido
 1942	3	6	Boccardo Jean
 1942	7	11	Jourden Jean
 1943	1	29	Letort Desire
 1943	2	18	Puis Wilfried
 1943	3	11	Delisle Raymond
 1943	7	2	Godefroot Walter
 1943	8	14	Van Springel Herman
 1943	8	30	Killy Jean
 1943	10	8	Van Himst Paul
 1944	4	5	Planckaert Willy
 1944	6	27	Sercu Patrick
 1945	1	2	Raffy Claude
 1945	3	23	Vlaeminck Erick
 1945	6	17	Merckx Eddy
 1945	9	28	Goitschel Marielle
