# http://cura.free.fr/gauq/902gdE2f.html
# 11242 New Birth Data (LILLE). Series E, volume 2f
# Children born in the years 1914 and 1920 (Unpublished Data)
# Series E: Planetary Heredity. A Reappraisal on 50,000 subjects (Volume 2f)
# by Michel et Françoise GAUQUELIN
# [3rd CURA's edition, revised by Patrice Guinard : February 2009]
# 沒有醫院資料，出生地點在 LILLE (里爾)

# Notice

# NUM : Number (2 series ; n. 5763, 5764, 8229, 8230 are omitted)
# SEX : M = mother ; F = father ; D = daughter ; S = son
# DAY : Day of birth
# MON : Month of birth
# YEA : Year of birth
# H : Hour of birth ; Birthtime is converted to standard time, either for zone 0 (= GMT) or -1 (= CET)
# MN : Minutes
# SEC : Seconds
# Ci : Ci code (see the Introduction), sometimes missing
# TZ : Time Zone at the place of birth and date of birth (0 or -1)
# LAT : Latitude of Birth place
# LON : Longitude of Birth place
# COD : Abbreviated Code of Birth place indicating the French "Département"
# (The Birth place is not mentioned)

# 0    1   2   3   4  5  6   7   8   9       10      11  12
# NUM	SEX	DAY	MON	YEA	H	MN	SEC	Ci	TZ      LAT     LON	COD

100	F	03	03	1881	03	57	40		0	50N39	3E05	59
101	D	07	01	1914	03	0	0	09	0	50N39	3E05	59
102	M	10	12	1892	20	40	40	01	0	50N39	3E05	59
103	D	07	01	1914	02	45	0	09	0	50N39	3E05	59
104	M	03	09	1892	12	50	40	06	0	50N39	3E05	59
105	D	05	01	1914	14	0	0	12	0	50N39	3E05	59
106	M	17	02	1889	02	47	40	11	0	50N39	3E05	59
107	D	06	01	1914	23	30	0	06	0	50N39	3E05	59
108	F	23	05	1886	22	17	40	07	0	50N39	3E05	59
109	M	10	03	1889	01	47	40	0	0	50N39	3E05	59
110	D	07	01	1914	15	0	0	09	0	50N39	3E05	59
111	F	12	03	1878	15	17	40		0	50N39	3E05	59
112	M	07	02	1882	20	47	40		0	50N39	3E05	59
113	D	07	01	1914	20	0	0	09	0	50N39	3E05	59
114	F	15	06	1891	07	50	40	08	0	50N39	3E05	59
115	M	08	08	1891	22	50	40	05	0	50N39	3E05	59
116	S	08	01	1914	06	30	0	08	0	50N39	3E05	59
117	F	21	06	1884	21	47	40	01	0	50N39	3E05	59
118	M	24	12	1889	12	47	40	02	0	50N39	3E05	59
119	S	07	01	1914	20	30	0	09	0	50N39	3E05	59
120	F	23	01	1884	21	47	40	03	0	50N39	3E05	59
121	M	05	10	1889	09	47	40	12	0	50N39	3E05	59
122	S	07	01	1914	10	30	0	09	0	50N39	3E05	59
123	M	15	01	1887	15	47	40	16	0	50N39	3E05	59
124	D	08	01	1914	01	0	0	08	0	50N39	3E05	59
125	M	02	10	1884	0	47	40	20	0	50N39	3E05	59
126	S	08	01	1914	04	30	0	08	0	50N39	3E05	59
127	F	12	01	1880	05	47	40		0	50N39	3E05	59
128	S	08	01	1914	18	30	0	08	0	50N39	3E05	59
129	F	28	06	1888	09	47	40	04	0	50N39	3E05	59
130	M	25	12	1889	04	47	40	02	0	50N39	3E05	59
131	D	07	01	1914	08	45	0	09	0	50N39	3E05	59
132	F	18	09	1887	15	47	40	01	0	50N39	3E05	59
133	M	17	10	1889	07	47	40	02	0	50N39	3E05	59
134	D	09	01	1914	14	0	0	01	0	50N39	3E05	59
135	F	22	06	1884	15	47	40	10	0	50N39	3E05	59
136	M	24	07	1889	19	47	40	06	0	50N39	3E05	59
137	D	08	01	1914	15	15	0	08	0	50N39	3E05	59
138	M	28	01	1895	03	50	40	02	0	50N39	3E05	59
139	D	08	01	1914	21	0	0	08	0	50N39	3E05	59
140	F	18	07	1884	0	47	40	0	0	50N39	3E05	59
141	S	08	01	1914	02	0	0	08	0	50N39	3E05	59
142	F	01	07	1874	06	17	40		0	50N39	3E05	59
143	M	29	08	1881	05	47	40		0	50N39	3E05	59
144	D	08	01	1914	10	0	0	08	0	50N39	3E05	59
145	M	06	03	1884	20	47	40	05	0	50N39	3E05	59
146	S	09	01	1914	12	0	0	01	0	50N39	3E05	59
147	F	10	12	1883	12	47	40		0	50N39	3E05	59
148	M	18	06	1890	19	47	40	05	0	50N39	3E05	59
149	S	08	01	1914	10	15	0	08	0	50N39	3E05	59
150	F	25	09	1882	06	47	40		0	50N39	3E05	59
151	M	17	02	1875	07	47	40		0	50N39	3E05	59
152	D	08	01	1914	18	0	0	08	0	50N39	3E05	59
153	F	26	12	1887	09	47	40	12	0	50N39	3E05	59
154	M	24	12	1887	01	17	40	01	0	50N39	3E05	59
155	D	10	01	1914	01	0	0	0	0	50N39	3E05	59
156	M	18	11	1874	01	47	40		0	50N39	3E05	59
157	S	10	01	1914	05	30	0	0	0	50N39	3E05	59
